reviewId,review,score,gender,location,date
8412,Very good just when ever I connect my head phones it just plays and I don't always want to listen to my music it is annoying,4,male,"Cairo, Egypt",2018-03-31
8416,not to bad there are some functions like sending to a roko device i would like to see. but for the most does the job.,4,male,"Brussels, Belgium",2017-09-06
8418,very convenient although what's bother8ng me with this app is that whenever I add a song another song is added instead. For example of I added Money Trees by Kendrick Lamar instead there's going to be J.Cole cLOUDs. Must be the setting or a glitch either way I have been pleased by this app,4,male,"Glasgow, United Kingdom",2017-05-14
8419,"I love that it has extremely high quality audio but I have a lot of trouble getting it to play it at the higher resolution. Other than that I think it's pretty good, user friendly and has a good library.",4,male,"Rome, Italy",2017-06-13
8420,Its good I been using it for a few months and everything is working but sometimes it closes it so I have to go back to start it again and after a song or something it stops playing the next song.,4,male,"Mexico City, Mexico",2018-10-04
8421,Ok,4,male,"Oslo, Norway",2017-05-16
8422,Nice app worth having,4,male,"Addis Ababa, Ethiopia",2018-06-25
8423,Loving It!!!!! Much better than other music streaming apps. The only minus is that I can't edit my payment method within this app on my android.,4,male,"Lisbon, Portugal",2017-06-02
8424,"it lags sometimes, switched from iPhone and it was just easier to keep but low-key if it keeps lagging I might just switch to Spotify",4,male,"Algiers, Algeria",2018-04-29
8425,Good,4,male,"Kampala, Uganda",2018-05-21
8427,satisfied 😄,4,male,"San Francisco, United States",2018-11-16
8428,So good,4,male,"Karachi, Pakistan",2017-12-29
8431,Best music streaming app with high audio quality that offers crisp and clear sound.,4,male,"Vancouver, Canada",2018-08-05
8432,Wish it was more integrated with android devices like being able to make it the default and so forth,4,male,"Tunis, Tunisia",2018-06-01
8433,It's cool,4,male,"Seoul, South Korea",2017-10-31
8436,Good audio quality with the Atmos and spatial audio. Haven't had any issues of not finding artists big or small. But for the love of God add an auto resume disable so it doesn't auto play music every time you connect to a Bluetooth device or end a call,4,male,"Lisbon, Portugal",2017-09-12
8444,Paid for the app but still not allowed to download songs and it's not available on rooted devices,4,male,"Berlin, Germany",2017-09-17
8449,Nojom,4,male,"Tripoli, Libya",2018-05-06
8451,B4 the update it was working great now I have to close the a bunch of time b4 it will work properly. Some of the songs skip and u have to restart the song annoying 😠. I pay 10.99 a month for this when Amazon music is 8.99 a month tell me why I should continue using it app.,4,male,"Rabat, Morocco",2018-02-21
8452,"Loving it for the moment. Managed to pay for a sub via Google billing which was missing earlier. Imported all the playlists from YT music and I'm set. Some issues: music playing (from search) is SLOW, search itself needs improvement, multiple clicks are needed to play the last playing song if the app has been idle for a while, music volume is lower than Jango or YT Music or Spotify. (I've been streaming since 2009 Jango -> Wynk -> Google / YT music -> Spotify -> Jango -> Apple)",4,male,"Zurich, Switzerland",2017-06-27
8453,"Taylor swift, the woman you are",4,male,"Milan, Italy",2017-06-19
8456,"better than spotify for sure, also got 6 months for 3€ tho so worth it either way lol",4,male,"Cape Town, South Africa",2018-06-17
8457,Pretty good.,4,male,"Prague, Czech Republic",2017-07-31
8461,"Beautiful but extremely buggy app.Sometimes cast doesn't work, no option to stream to alexa devices and sometimes the songs just don't load no matter how good your internet is. If Apple could fix the performance issues, it would be a perfect app",4,male,"Busan, South Korea",2017-12-03
8466,Simple interface and does what it's gotta do perfectly 👌,4,male,"Seville, Spain",2017-09-07
8469,"Design wise it's better than spotify! But the similar song recommendations are god awful, it's really hard to find new similar songs here...",4,male,"Casablanca, Morocco",2018-06-13
8471,Just bring add to queue back! By now Apple must know it's a downgrade.,4,male,"Amsterdam, Netherlands",2017-07-13
8472,Good,4,male,"Tokyo, Japan",2017-12-29
8473,Good for all kinds of music great for years ☺️,4,male,"Dubai, United Arab Emirates",2018-01-27
8474,👍👍,4,male,"Berlin, Germany",2017-08-11
8475,Little bit bugs is there overall a Good application,4,male,"Beijing, China",2017-10-21
8476,Why I can't access my list of bought songs in Apple music Android version?,4,male,"Rabat, Morocco",2018-04-28
8477,"has some minor glitches on Android devices, but still top quality music.",4,male,"Cancun, Mexico",2018-08-26
8479,Sometimes it's laggy.,4,male,"Algiers, Algeria",2018-06-10
8481,you should add fun buttons that you can do fun things with like including things that go with your wallpaper. and you should add more music and add videos to this app too.,4,male,"Abuja, Nigeria",2018-04-09
8484,"Great app, amazing sound quality. Just fix the fact that it doesn't save your spot while scrolling through music.",4,male,"Jerusalem, Israel",2017-10-11
8485,Price to quality ratio 4/5,4,male,"Seoul, South Korea",2017-10-10
