review,sentiment,Polaridad_Clustering,Topic_ID,Palabras_Clave,location,gender,date
Kanye drops on here so it's literally the best,positivo,positivo,0,"time, android, update, platforms, problems, offline, audio, sweet, galaxy, rate","San Diego, United States",male,2016-11-14
Good app but I don't get it well,positivo,positivo,0,"time, android, update, platforms, problems, offline, audio, sweet, galaxy, rate","Prague, Czech Republic",male,2015-09-26
"Ironically, the Best Music Streaming App on Android. I have tried basically all of them. I used to subscribe to Google Play Music, until it was closed down for the abomination that is YouTube Music. Spotify is too busy trying to sell me on podcasts. Amazon's app was dreadful, even if the catalog was good. Deezer? Meh. Pandora? Nice, but has like 9 songs. Tidal? Good quality, but lacks Apple's catalog.",positivo,positivo,1,"devices, interface, syncs, clean, mixes, suggestions, user, personalized, android, enjoyable","Lagos, Nigeria",male,2016-06-10
"Coming from iPhone and im surprised how well it works!? All the Song I bought in iTunes can be played without problems, meanwhile the stock music App of Android couldnt sadly. Thank you for the App!",positivo,positivo,0,"time, android, update, platforms, problems, offline, audio, sweet, galaxy, rate","Auckland, New Zealand",female,2018-07-08
"I Know That Pepole Are Beffing Over Apple For Being A Scamy Expensive And Low Quality Company, But You Sould Get This App, And So As The Haters. This Has No Ads Awesome Music Mixing And Wonderfull Dolby Surround sound Compatibility! So Get This App For Yourself And Give It A Shot, Because The The Subscription Is Worth Every Penny.",positivo,positivo,4,"android, curated, powerful, voice, commands, stable, regular, service, player, device","Denver, United States",male,2017-02-02
"Great deal 4 music eye just don't understand how artists are getting paid, probably just music slaves",positivo,positivo,5,"platform, algorithm, didnt, service, clear, podcasts, issue, android, choice, audio","San Antonio, United States",male,2017-06-01
Everything works exactly like how it works on my ipad. The only thing I want to be added is the *sing* feature.,positivo,positivo,2,"audio, lossless, atmos, dolby, lyrics, options, hires, feature, india, spatial","Guadalajara, Mexico",male,2017-01-08
Still the best app for my music. Wasn't happy about them removing my previously made playlists but when I realized they just redistributed them in yearly mixes and not lost ..I was ok.,positivo,positivo,1,"devices, interface, syncs, clean, mixes, suggestions, user, personalized, android, enjoyable","La Paz, Bolivia",female,2018-01-17
I'm want to download the songs this application,positivo,positivo,0,"time, android, update, platforms, problems, offline, audio, sweet, galaxy, rate","San Francisco, United States",male,2017-03-13
"Huge song selection, absolutely love their live radio stations.",positivo,positivo,6,"phone, account, android, selection, samsung, product, smooth, products, video, recommendation","Brussels, Belgium",male,2015-08-03
Works very well. I made the switch from apple to android and was able to bring my vast music library with me thankfully.,positivo,positivo,0,"time, android, update, platforms, problems, offline, audio, sweet, galaxy, rate","Wellington, New Zealand",female,2018-06-24
Made switching from an iPhone that much easier,positivo,positivo,4,"android, curated, powerful, voice, commands, stable, regular, service, player, device","Cali, Colombia",female,2017-11-13
bahut he gatiya app hai ek gana tak baja har jaghai pasie mangata hai bekh manga,positivo,positivo,3,"search, specific, problem, download, option, phone, bugs, trial, edit, pixel","Frankfurt, Germany",male,2015-10-17
Apple Music is great for price and Hi Fi Sounds its really immersive when you listening to your favorite albums on this app,positivo,positivo,1,"devices, interface, syncs, clean, mixes, suggestions, user, personalized, android, enjoyable","Asunción, Paraguay",female,2018-02-10
Sounds excellent through my Bluetooth headphones and Motorola device that employ LDAC and aptX Adaptive codec (Android only). Thank you for making service available on Android and exploiting capabilities of OS.,positivo,positivo,6,"phone, account, android, selection, samsung, product, smooth, products, video, recommendation","Bogotá, Colombia",female,2018-03-27
Love it! Listen to all my worship songs on here.,positivo,positivo,0,"time, android, update, platforms, problems, offline, audio, sweet, galaxy, rate","Sydney, Australia",female,2018-04-13
Love the music and just all out of ove the app,positivo,positivo,0,"time, android, update, platforms, problems, offline, audio, sweet, galaxy, rate","Casablanca, Morocco",male,2016-07-28
I've never seen any music app better than this one and it's the best so I rate this app 5 stars......But I would request the bill to be R50 not R70 In South Africa and I think that way I'll be able to pay for it after this 1 month free trial.,positivo,positivo,0,"time, android, update, platforms, problems, offline, audio, sweet, galaxy, rate","Hanoi, Vietnam",male,2015-12-27
"Best music app by far, with the lossless option for streaming sounds like im in the music",positivo,positivo,3,"search, specific, problem, download, option, phone, bugs, trial, edit, pixel","Los Angeles, United States",male,2017-05-30
RECORDING BRAND NU HOME STUDIOS ELLENWOOD GEORGIA OF THE RECORDINGS KF TASTE DA KUSH BeaDS FIRE HOSE & WE IN BED.MP3 CHICAGO HALF TYME TICKETS SHHHHH WILL BE RIGHT BACK KENNETH RAP PAD MUSICALS THIS HAS AN F.B.I. WARNING OF ME THE TUNECORE DIGITAL MUSIC BMI KENNETH LAFAYETTE HILL JR BMI USALLIANCE FINANCIAL MEMBER KENNETH HILL CHASE KENNETH L HILL JR LLC PUBLICATIONS KENNETH LAFAYETTE HILL JR LLC XRATED VIDEOS & up NEXT B.E.T. UNCUT WASHINGTON D.C. WIZARDS AND THE FUNERAL MUSICAL VIDEOS PUBLISHE,positivo,positivo,6,"phone, account, android, selection, samsung, product, smooth, products, video, recommendation","Montreal, Canada",male,2017-06-21
I only use it cause i got an iphone sometimes i use my android.,positivo,positivo,4,"android, curated, powerful, voice, commands, stable, regular, service, player, device","Boston, United States",female,2017-10-01
Please focus on local indian song like Youtube music please,positivo,positivo,6,"phone, account, android, selection, samsung, product, smooth, products, video, recommendation","Barcelona, Spain",male,2015-10-30
I want this app suresh chandra mishra @961 email dot com I want this app suresh chandra mishra @961 email dot com,positivo,positivo,0,"time, android, update, platforms, problems, offline, audio, sweet, galaxy, rate","Warsaw, Poland",male,2015-11-18
Excellent sound and I'm using Samsung s24ultra phone Best music app I've had so far and I've had amazon tidal deezer,positivo,positivo,3,"search, specific, problem, download, option, phone, bugs, trial, edit, pixel","Cancun, Mexico",male,2016-10-02
Five stars on audio quality alone. If that's not important to you then you may find better features on other services but this is one of the two only services that offer spatial audio as of this writing. If you never experienced it then you may not understand how much better the music sounds,positivo,positivo,1,"devices, interface, syncs, clean, mixes, suggestions, user, personalized, android, enjoyable","Abu Dhabi, United Arab Emirates",male,2016-02-14
"I absolutely love this app. I ask students to give me their favorite songs for our class playlists. I have students from all over the world, and I have never not found a song I am looking for. I use my student suggestions to discover new music and this works great. PS. I like the autoplay function",positivo,positivo,2,"audio, lossless, atmos, dolby, lyrics, options, hires, feature, india, spatial","Denver, United States",male,2017-08-07
"Been a subscriber for 4 years now. Sound quality is exceptional, just need to improve their mixed playlists, hope it covers more songs from different regions/countries and gets more creative. PLEASE ADD THE KARAOKE FEATURE FOR ANDROID USERS.",positivo,positivo,4,"android, curated, powerful, voice, commands, stable, regular, service, player, device","Dar es Salaam, Tanzania",male,2016-08-16
"I can't believe that apple music work so much better that Spotify on android, and they support 24bit the sound quality so good",positivo,positivo,4,"android, curated, powerful, voice, commands, stable, regular, service, player, device","Alexandria, Egypt",male,2016-07-06
I have been wanting apple music for a while and it has been heaven for me! Thank you so much for this!,positivo,positivo,0,"time, android, update, platforms, problems, offline, audio, sweet, galaxy, rate","Vancouver, Canada",female,2017-10-12
Ironic that I still use Apple Music even as an Android User...great app.,positivo,positivo,4,"android, curated, powerful, voice, commands, stable, regular, service, player, device","Durban, South Africa",male,2016-06-21
The absolute best right here. Thank you for this one.,positivo,positivo,6,"phone, account, android, selection, samsung, product, smooth, products, video, recommendation","Tunis, Tunisia",male,2016-04-22
Apple music is the best music app it has everything including good sound,positivo,positivo,0,"time, android, update, platforms, problems, offline, audio, sweet, galaxy, rate","Edinburgh, United Kingdom",male,2015-08-28
"Finally has a configuration that makes sense. Lossless is great, just wish there was a button to download all songs in library.",positivo,positivo,1,"devices, interface, syncs, clean, mixes, suggestions, user, personalized, android, enjoyable","Chicago, United States",male,2017-04-10
This app is the best app I ever seen,positivo,positivo,0,"time, android, update, platforms, problems, offline, audio, sweet, galaxy, rate","Los Angeles, United States",male,2016-12-23
"the signup is a pain , i mean ABSOLUTE NIGHTMARE but apart from that once you're done with that , app is pretty greaf",positivo,positivo,2,"audio, lossless, atmos, dolby, lyrics, options, hires, feature, india, spatial","Canberra, Australia",female,2018-06-01
"Stellar experience with higher performance and better audio than Spotify, and a great selection of tracks! Suitable even for those who have never touched an Apple device in their lives.",positivo,positivo,0,"time, android, update, platforms, problems, offline, audio, sweet, galaxy, rate","Prague, Czech Republic",male,2015-09-25
I like this apple music because it download music very well thank you,positivo,positivo,0,"time, android, update, platforms, problems, offline, audio, sweet, galaxy, rate","Toronto, Canada",male,2016-09-26
"there's a bug where some album having problems when they saved into library moreover being downloaded, either each songs inside that album will be overlapping into each other, worse overlap with other saved album. please fix this issue. update: fixed",positivo,positivo,0,"time, android, update, platforms, problems, offline, audio, sweet, galaxy, rate","Mexico City, Mexico",male,2017-07-07
"Top-class, The people giving negative reviews below. Don't possess any tech knowledge. This apps features combined with apples top notch cx support yeilds out and application with unmatchable experience",positivo,positivo,0,"time, android, update, platforms, problems, offline, audio, sweet, galaxy, rate","Seoul, South Korea",male,2015-12-20
This app was impressive and I'm going to give this app five out of five because it has so many music that it can make your life better and it will also put you in the good mood so yeah and I also have a iPhone that can make my life better than last year so far but after all keep the amazing work and do make me proud,positivo,positivo,2,"audio, lossless, atmos, dolby, lyrics, options, hires, feature, india, spatial","Abuja, Nigeria",male,2016-09-03
"Way better than Spotify and the lossless audio quality is top notch. I like how the app works, easy to use with focus where it should be, the music! It's only been a few days, I've already discovered great new artists. I can certainly be a critic where it's due, but I got 5 stars on this one. My only bias is, I want an iPhone. I had one years ago and I'm looking at getting one again.",positivo,positivo,2,"audio, lossless, atmos, dolby, lyrics, options, hires, feature, india, spatial","Boston, United States",male,2017-03-04
Best but improve android connectivity not. Recived. Veryficashan code recived,positivo,positivo,0,"time, android, update, platforms, problems, offline, audio, sweet, galaxy, rate","Rabat, Morocco",male,2016-06-15
August and 16th 2nd the 16th 2nd and 4th and,positivo,positivo,4,"android, curated, powerful, voice, commands, stable, regular, service, player, device","New York, United States",male,2017-04-20
So good bc we can listen a lots of music in tjis app.,positivo,positivo,0,"time, android, update, platforms, problems, offline, audio, sweet, galaxy, rate","Jacksonville, United States",male,2017-08-14
Easy and quick to find what I'm looking for,positivo,positivo,6,"phone, account, android, selection, samsung, product, smooth, products, video, recommendation","Rabat, Morocco",male,2016-06-11
"Great app, but it can be added to a full lockscreen music player as iOS does",positivo,positivo,4,"android, curated, powerful, voice, commands, stable, regular, service, player, device","Bogotá, Colombia",female,2018-01-31
Dolby Atmos is the most sound quality ever. SAMSUNG S10 PLUS user here.,positivo,positivo,2,"audio, lossless, atmos, dolby, lyrics, options, hires, feature, india, spatial","Alexandria, Egypt",male,2016-05-17
This runs great and honestly is a good alternative to Spotify,positivo,positivo,1,"devices, interface, syncs, clean, mixes, suggestions, user, personalized, android, enjoyable","Barcelona, Spain",male,2015-09-15
Experiencing apple music in android is delight with lossless audio quality,positivo,positivo,2,"audio, lossless, atmos, dolby, lyrics, options, hires, feature, india, spatial","Buenos Aires, Argentina",female,2018-03-27
There is no music player app like APPLE MUSIC! this is the best!!,positivo,positivo,4,"android, curated, powerful, voice, commands, stable, regular, service, player, device","Tijuana, Mexico",male,2017-04-20
"hot dignity dog. we did it. I mean you did it. thank you so much.i have it all now,except the feel of the ones who move me. I'm patiently waiting. I'm grateful for this.",positivo,positivo,0,"time, android, update, platforms, problems, offline, audio, sweet, galaxy, rate","Hong Kong, China",male,2016-01-28
Um.I think about this u u. P. OP You o z nnn I yy,positivo,positivo,0,"time, android, update, platforms, problems, offline, audio, sweet, galaxy, rate","Jacksonville, United States",female,2017-10-28
Urmm I think if I didn't have this app I would die,positivo,positivo,0,"time, android, update, platforms, problems, offline, audio, sweet, galaxy, rate","Budapest, Hungary",male,2015-10-14
Cont to my phone service is not working iPhones,positivo,positivo,5,"platform, algorithm, didnt, service, clear, podcasts, issue, android, choice, audio","Jacksonville, United States",male,2016-12-17
Apple music is now my number 1. Much improved,positivo,positivo,0,"time, android, update, platforms, problems, offline, audio, sweet, galaxy, rate","Phuket, Thailand",male,2015-12-15
Very nice and simple app. Listen to music in it without any ads,positivo,positivo,0,"time, android, update, platforms, problems, offline, audio, sweet, galaxy, rate","Phoenix, United States",male,2016-10-21
True diversified content music generalized in modern days presented with matchless clarity comically entertaining.,positivo,positivo,1,"devices, interface, syncs, clean, mixes, suggestions, user, personalized, android, enjoyable","Calgary, Canada",female,2017-09-26
Great app I love the month free trial. Then the price is great sound of it is amazing. Recommend music app 5 stars!!,positivo,positivo,3,"search, specific, problem, download, option, phone, bugs, trial, edit, pixel","Guayaquil, Ecuador",female,2018-03-26
Works well for me. OnePlus 9. It's funny you get better sound quality on headphones through android (ldac) and not through iphones.,positivo,positivo,5,"platform, algorithm, didnt, service, clear, podcasts, issue, android, choice, audio","Nairobi, Kenya",male,2016-07-25
I love this app it's so convenient there is no complaints from me,positivo,positivo,2,"audio, lossless, atmos, dolby, lyrics, options, hires, feature, india, spatial","Frankfurt, Germany",male,2015-11-24
I am trying to cancel my apple account. Also Paramount and Faith and Family.I will not be using these accounts any longer.Moving to another city. I have been trying two months. Stop anything use on my account please. Linda Woods,positivo,positivo,6,"phone, account, android, selection, samsung, product, smooth, products, video, recommendation","Toronto, Canada",female,2017-11-01
Kinda same as iOS but I prefer app from iOS much nicer than android counterpart.,positivo,positivo,0,"time, android, update, platforms, problems, offline, audio, sweet, galaxy, rate","Ottawa, Canada",male,2016-11-04
"Great audio quality, the music sounds very detailed with LDAC codec and also with wired, worth the subscription cost if you use it with a great headphone or earbuds, definitely better than spotify premium",positivo,positivo,6,"phone, account, android, selection, samsung, product, smooth, products, video, recommendation","Salvador, Brazil",female,2018-03-18
"actual good audio. i can feel the beats beat on my headphones, and spatial is a absolute game changer, would definitely drop spotify and switch to this",positivo,positivo,6,"phone, account, android, selection, samsung, product, smooth, products, video, recommendation","Hong Kong, China",male,2016-02-14
New to it? Its my music style Many janders,positivo,positivo,3,"search, specific, problem, download, option, phone, bugs, trial, edit, pixel","Manila, Philippines",male,2016-01-01
"Love the app, although it still has some bugs. I like the lossless feature. The Dolby Atmos feature is hit or miss some songs are great with it some not. One thing I noticed is when Dolby Atmos supported on a song it's noticably quiet compared to lossless. I also really like how the app makes my listening habit better.",positivo,positivo,2,"audio, lossless, atmos, dolby, lyrics, options, hires, feature, india, spatial","Kampala, Uganda",male,2016-05-28
This app is Frustrating. This Minute i can stream songs the next i can't Stream Anything. Y'all better Find a Solution to this.,positivo,positivo,1,"devices, interface, syncs, clean, mixes, suggestions, user, personalized, android, enjoyable","Calgary, Canada",male,2016-12-19
Very good I love how I get a 3 month free trial I've always used Spotify but apple Music shows all the lyrics which I love I can learn every song on apple Music,positivo,positivo,2,"audio, lossless, atmos, dolby, lyrics, options, hires, feature, india, spatial","La Paz, Bolivia",female,2018-01-11
I was enjoying this app for long now Except that I can not access my music since yesterday Saying that I should confrim my details and when I do it will still take me back to the same page of confirming my details,positivo,positivo,3,"search, specific, problem, download, option, phone, bugs, trial, edit, pixel","Monterrey, Mexico",male,2017-04-19
Really good never thought apple would give this good experience to Android,positivo,positivo,0,"time, android, update, platforms, problems, offline, audio, sweet, galaxy, rate","Cancun, Mexico",male,2017-01-01
Great music app high quality songs with dolbe atmos,positivo,positivo,2,"audio, lossless, atmos, dolby, lyrics, options, hires, feature, india, spatial","Toronto, Canada",male,2016-10-31
"Love it on my phone, kinda want it to be able to go to my smart watch one day lol",positivo,positivo,6,"phone, account, android, selection, samsung, product, smooth, products, video, recommendation","Adelaide, Australia",female,2018-05-06
I'm giving it 5 stars because of sound quality it offers but there is one major issue in it when using it in Android device like when i was trying to buy premium and putting my payment information it doesn't let me type my Upi id I tried so much but nothing happened then after so much struggle i was able buy subscription through Gift redeem code !,positivo,positivo,5,"platform, algorithm, didnt, service, clear, podcasts, issue, android, choice, audio","Riyadh, Saudi Arabia",male,2016-04-05
Quality is the most important thing in life we all should care about lossless not 320 kbps Spotify,positivo,positivo,1,"devices, interface, syncs, clean, mixes, suggestions, user, personalized, android, enjoyable","Munich, Germany",male,2015-11-02
"Yo, the Apple Music app on Android is way better than the one on iPhones.",positivo,positivo,5,"platform, algorithm, didnt, service, clear, podcasts, issue, android, choice, audio","Amsterdam, Netherlands",male,2015-11-19
"Phenomenal Android app. It's not very often that Apple puts effort into something that benefits people who might not use their devices. It has almost perfect parity with all features in the iOS version, besides Apple Music Sing.",positivo,positivo,6,"phone, account, android, selection, samsung, product, smooth, products, video, recommendation","Queenstown, New Zealand",female,2018-06-20
Make fast use and sing in on google pasword,positivo,positivo,2,"audio, lossless, atmos, dolby, lyrics, options, hires, feature, india, spatial","Seoul, South Korea",male,2016-03-01
Audio quality is way better than Spotify and YouTube music,positivo,positivo,2,"audio, lossless, atmos, dolby, lyrics, options, hires, feature, india, spatial","Calgary, Canada",male,2017-06-08
"THIS ATEEEEEEE it's TEW GOOOD it outsold spotify like imagine lower prices, even a 3-month free trial, and LYRICS. the audio is so GOOD like what the HELLLL it's so good yall",positivo,positivo,1,"devices, interface, syncs, clean, mixes, suggestions, user, personalized, android, enjoyable","Calgary, Canada",male,2017-01-10
Actually pretty good The High-res audio is actually notable and it's a pretty good deal with a student discount . DO NOT PAY FOR THE GREEN SERVICE (if ykyk),positivo,positivo,5,"platform, algorithm, didnt, service, clear, podcasts, issue, android, choice, audio","Madrid, Spain",male,2015-10-05
The app is way more awesome than Spotify,positivo,positivo,0,"time, android, update, platforms, problems, offline, audio, sweet, galaxy, rate","Dar es Salaam, Tanzania",male,2016-08-31
"This is AMAZING Mate, It's not a bloody piece of dogshit like Spotify is. The only problem really, is that there is none. It's absolutely amazing, much better than Spotify. 100% an amazing A+ from whoever uses this app.",positivo,positivo,1,"devices, interface, syncs, clean, mixes, suggestions, user, personalized, android, enjoyable","Tel Aviv, Israel",male,2015-12-06
Wow it's really good I'm glad I downloaded the apple music,positivo,positivo,0,"time, android, update, platforms, problems, offline, audio, sweet, galaxy, rate","Montevideo, Uruguay",female,2017-12-30
the payment method is not working for me when i try to payment is not showing any options,positivo,positivo,4,"android, curated, powerful, voice, commands, stable, regular, service, player, device","Abu Dhabi, United Arab Emirates",male,2015-12-02
"The Sound Quality is Fire and Incredible, if you love mysic so much and appreciate high quality music, this app is for you!",positivo,positivo,0,"time, android, update, platforms, problems, offline, audio, sweet, galaxy, rate","Adelaide, Australia",female,2018-07-10
Best streaming service on the market. It surpassed my expectations!,positivo,positivo,4,"android, curated, powerful, voice, commands, stable, regular, service, player, device","San Francisco, United States",male,2017-08-24
For the money the quality is very good and the app always smooth and well balanced still would like like more features playback speed or more controls settings kr some more but still its good to make me use it everyday ))),positivo,positivo,0,"time, android, update, platforms, problems, offline, audio, sweet, galaxy, rate","Hobart, Australia",female,2018-06-28
Great app works well on my Samsung phone,positivo,positivo,6,"phone, account, android, selection, samsung, product, smooth, products, video, recommendation","Algiers, Algeria",male,2016-09-14
one small suggestion make it so you're able to send messages to the artist :),positivo,positivo,1,"devices, interface, syncs, clean, mixes, suggestions, user, personalized, android, enjoyable","Vancouver, Canada",male,2017-08-21
"Good, needs to add podcasts and other things for more entertainment",positivo,positivo,0,"time, android, update, platforms, problems, offline, audio, sweet, galaxy, rate","Bangkok, Thailand",male,2016-02-07
Give me your best I didn't yet used it before I'll comment later,positivo,positivo,5,"platform, algorithm, didnt, service, clear, podcasts, issue, android, choice, audio","Valencia, Spain",male,2015-07-08
After being a Spotify premium member for quite a while I can say apple music definitely far superior in terms of audio quality then Spotify but still has a lot to improve upon from Spotify overall I really like the app the ui feels refreshing and clean.,positivo,positivo,6,"phone, account, android, selection, samsung, product, smooth, products, video, recommendation","Santa Cruz, Bolivia",female,2017-11-13
I love apple music so much love you apply music forever,positivo,positivo,0,"time, android, update, platforms, problems, offline, audio, sweet, galaxy, rate","Dubai, United Arab Emirates",male,2016-02-09
you can never go wrong g with apple music. I use it to play offline music. never fails,positivo,positivo,0,"time, android, update, platforms, problems, offline, audio, sweet, galaxy, rate","Los Angeles, United States",male,2016-09-19
Best Audio Quality. The UI and navigation could be improved though.,positivo,positivo,2,"audio, lossless, atmos, dolby, lyrics, options, hires, feature, india, spatial","Wellington, New Zealand",female,2018-04-07
Listening Lossless & Dolby Atmos are simply fabulous,positivo,positivo,2,"audio, lossless, atmos, dolby, lyrics, options, hires, feature, india, spatial","Amsterdam, Netherlands",male,2015-07-27
"Unable to play all the music downloaded, it is very annoying",positivo,positivo,2,"audio, lossless, atmos, dolby, lyrics, options, hires, feature, india, spatial","Guangzhou, China",male,2016-01-29
"Love the app! One thing though, when playing music, I'll have a song playing, and it'll go to the next song a few seconds before the song actually ends, and it'll play the next song, but while it does, it plays those last few seconds of the last song.",positivo,positivo,5,"platform, algorithm, didnt, service, clear, podcasts, issue, android, choice, audio","Boston, United States",male,2016-10-01
"My iPhone broke so I have to download this to my android phone. And I am So disappointed. I couldn't log in my Apple ID. It keeps me going back to the free trial page. I have been a user for so many years. UPDATE : After my Apple ID got fixed, been using this app in my Android Phone and PC for almost 5 years now and I am loving it.",positivo,positivo,3,"search, specific, problem, download, option, phone, bugs, trial, edit, pixel","Queenstown, New Zealand",female,2018-07-28
"Great app,I give it 5 star because I like it",positivo,positivo,6,"phone, account, android, selection, samsung, product, smooth, products, video, recommendation","Helsinki, Finland",male,2015-07-11
"I loved this because of high quality audio which makes difference present any other music application,great quality and counts every detail. I found nothing bugs or nothing wrong with me till now.",positivo,positivo,2,"audio, lossless, atmos, dolby, lyrics, options, hires, feature, india, spatial","San Jose, United States",female,2017-09-13
