reviewId,review,score,gender,location,date
875,Won't load on Android,1,male,"Birmingham, United Kingdom",2022-12-23
992,I can't play any music it keeps stopping,1,male,"Brussels, Belgium",2022-12-10
1035,chrome cast doesn't work. enough said.,1,male,"Krakow, Poland",2022-11-28
1047,the app been malfunctioning off late,1,male,"Amsterdam, Netherlands",2022-11-28
1066,"No payment method works. So, I bought the app store code that too is showing invalid. This is quite frustrating, I know there will be no response to my review as well. Greedy and irresponsible Apple.",1,male,"Barcelona, Spain",2022-12-08
1069,I'm shocked that apple doesn't want my money. I can't pay through the UPI and can't redeem apple store codes. Every other app in India has implemented the UPI into their payment framework. And now the redeem code option is also gone from the app after the May update. What a bunch of morons. Their customer care personnel only know how to troubleshoot for the apple devices. If I could I would rate this app -10.,1,male,"Manchester, United Kingdom",2022-12-27
1072,It keeps crashing whenever I search and click on an artist name. It's becoming so annoying,1,male,"Milan, Italy",2022-12-16
1075,typical apple trash,1,male,"Budapest, Hungary",2022-11-11
1168,"All I want to do is cancel my Apple TV subscription, why do I have to install the Apple music app in order to cancel my subscription? Make it make sense.",1,male,"Munich, Germany",2022-11-30
1169,Worest app ever seen,1,male,"Seville, Spain",2022-11-14
1199,I only have problem with the mobile app of apple music. Everything works fine in my PC but in mobile app so many glitches and bugs ... And my volume gets decreased suddenly when listening and even the volume bar stays right there but volume I'd lowered and can't get back even after alterngt the volume ...idk what's this,1,male,"Prague, Czech Republic",2022-11-23
1231,Don't install,1,male,"Helsinki, Finland",2022-12-03
1237,It completely unfair to charge for music you've owned for years. Now you want me to pay you to play it on your app. What a joke,1,male,"Rome, Italy",2022-11-30
1246,"You're killing me apple.. you're f%*+/&g killing me.. Why, WHY can't I play music that I've already downloaded when I don't have an Internet connection? Why, WHY does my playlist just stop playing at random and refuse to play ANY more music? Wifi, cellular, downloaded, doesn't matter. Sometimes clearing the cache fixes it for a while, sometimes it doesn't. What the hell is going on?",1,male,"Frankfurt, Germany",2022-11-26
1308,"Refuses to turn off dolby atmos, no matter what. Makes music sound horrible. Glitchy interface, if you back out the app it becomes frozen and forces you back to the home screen away from thr album or artist you are currently on.",1,male,"Marseille, France",2022-12-11
1324,"I've only been using the two Apple Music apps for a few days and I think that it's pretty good, but why do you need two different apps? I like the layout and the range of music available but what's annoying me is if I use the app THREE times i made a playlist and began listening to it only for the music to stop. I'd lost every track in the playlist so I made it again for the same thing to happen. I've never had anything like that happening on Spotify. Life's to short. Goodbye Apple Music apps.",1,male,"Valencia, Spain",2022-12-02
1325,You apple com took monies from my debit card and I did not authorize. I want a refund. Now you are asking me to try it for free. Well why did take a payment?? I'm not with apple music so appl com refund my debit card asap not interested in apple music remove debit card info refund,1,male,"Paris, France",2022-12-13
1353,Can't find song,1,male,"Marseille, France",2022-12-21
1435,"We need an update please, The app keeps crashing and the Playlist keeps removing songs",1,male,"Stockholm, Sweden",2022-11-30
1436,Give me the themed icon support introduced in Android 12. App icon is not great And do support newer features for Android if you are making an Android app. 1star will be updated once you give us the themed icon. Your very own Shazam has it why not apple music. GIVE ME THE THEMED ICON,1,male,"Krakow, Poland",2022-12-09
1454,"3 things: 1) I click to favorite the artist, but it does not save afterward. It resets like I never clicked on it in the first place. Please fix this. I'm not getting any updates to my favorite artists' new music. 2) The majority of the time, I skip the songs due to the shuffle option not playing the songs I want. 3) Spotify has more options and is always up to date with new music. They always get dibs on music first. Wish Apple Music could be an actual competitor.",1,male,"Frankfurt, Germany",2022-12-02
1470,"I love Apple Music, but I'm not a big fan of the default app icon. It's just a white apple with a black music note, and it doesn't stand out on my home screen. I would love to be able to use themed icons for Apple Music so that I could match the icon to my other apps or my wallpaper. I know that some third-party apps allow you to change the icon for any app, but I would prefer to have official support for themed icons from Apple.",1,male,"Helsinki, Finland",2022-11-30
1502,Can't play any single music without subscription?,1,male,"Madrid, Spain",2022-11-28
1508,App is crashing again again...cant even listen to a single song though i paid for subscription...this is ridiculas,1,male,"Prague, Czech Republic",2022-12-17
1519,App crashes after 1 day!,1,male,"Marseille, France",2022-12-31
1582,Being told to install to cancel apple TV. Can't sign-in because verification code not being sent to any device it says it'll be sent to. Useless.,1,male,"Prague, Czech Republic",2022-12-24
1599,I just want to access the music I purchased. No more no less. Worthless app just trying to sell you subscriptions,1,male,"Oslo, Norway",2022-12-28
1652,Was unable to enter payment details left on a loop worst service,1,male,"Stockholm, Sweden",2022-11-08
1654,"Seriously apple music application and UI is a nightmare on Android. With 200mbps plan it still loads and slow as hell. I used it's desktop version as well, man ohhh man that was pain. It stopped producing sound after 10 sec but the song is running in muted condition. I have to pause and resume again to fix it. Apple really is infected.",1,male,"Oslo, Norway",2022-12-10
1677,god apps,1,male,"Glasgow, United Kingdom",2022-12-24
1692,Everytime I pay the damn bill the music skip like I'm listening to a damn CD! Why!? Im bout tired of it and imma just use my prime music. I'll just have to re-download all my music cuz 🖕🏾 this 💩,1,male,"Paris, France",2022-12-10
1751,It sucks,1,male,"Amsterdam, Netherlands",2022-12-15
1791,Worst app ever,1,male,"Krakow, Poland",2022-11-29
1826,Yg ft s be r,1,male,"Stockholm, Sweden",2022-11-17
1857,I was told to download this app to change my payment options so I could pay for my apple tv. Nothing I have done for the last day and 1/2 has helped me. Your site is terrible.,1,male,"Glasgow, United Kingdom",2022-12-18
1860,"""This content is not authorized."" It was OK just a few minutes ago and now it's not.",1,male,"Brussels, Belgium",2022-12-03
1883,It won't play anything on my android phone. And there appears to be no way to get it to access my music folder.,1,male,"Frankfurt, Germany",2022-11-25
1890,"I can't cancel the subscription, it always deduct my load even though i don't use your service.",1,male,"Dublin, Ireland",2022-11-25
1926,Only subscription supported,1,male,"Seville, Spain",2022-11-14
1949,Library can't be updated,1,male,"Rome, Italy",2022-11-15
1970,"They said i'm in offline, cant search. But i'm can stream",1,male,"Dublin, Ireland",2022-12-21
2009,This app would make me pay a monthly fee to access music that I have already purchased on I Tunes. I don't think that this is fair.,1,male,"Munich, Germany",2022-11-13
2078,For the second month in a row now I've made payment for the subscription of my apple music app and up until now I haven't been able to listen to songs on the app. Tried several methods to correct this but none is working. I want this problem solved.,1,male,"Madrid, Spain",2022-11-28
2110,I am unable to find Haryanvi songs,1,male,"Helsinki, Finland",2022-11-30
2120,बेकार,1,male,"Krakow, Poland",2022-12-12
2137,Pathetic 😡,1,male,"Madrid, Spain",2022-11-08
2196,Horrible autoplay,1,male,"Seville, Spain",2022-11-26
2200,My family subscription just randomly cancelled? I didnt change anything recently and i have it set up for monthly billing. No reason why?,1,male,"Budapest, Hungary",2022-12-16
2218,"With this new update, I've been kicked out of my Apple ID completely. I can't log in, and when I try to reset, it says my account is inactive. This is so frustrating.",1,male,"Brussels, Belgium",2022-11-26
2328,Trash app non of the music will play,1,male,"Vienna, Austria",2022-12-17
2356,Can't receive authentication code on trusted devices!,1,male,"Prague, Czech Republic",2022-12-08
2384,I can no longer listen to my apple music account on this tablet! Remove this bug! I was just listening on this device last week!,1,male,"Amsterdam, Netherlands",2022-12-13
2385,"Dumb app. Won't go past the registration. Keep coming back to payment method as ""none"" even when you choose a 1 month fee trial. I removed it",1,male,"Glasgow, United Kingdom",2022-11-19
2386,"This app really sucks. I would expect so much more from a Trillion Dollar Corporation. Seems like they simply let a bunch of Interns develop this all, and it really shows.",1,male,"Warsaw, Poland",2022-12-28
2398,Does not work on Samsung.,1,male,"Rome, Italy",2022-11-12
2408,Worst app🥲🥲🥲🥲🥲very sad for Android user,1,male,"Prague, Czech Republic",2022-12-24
2443,خیلی ت خمی,1,male,"Milan, Italy",2022-12-26
2487,"No song suggestions, no playlists, Trash music service.",1,male,"Paris, France",2022-12-19
2523,"Really poor app. Frequently just won't play the music. I've used other music apps that at least put up a flag when things have failed, apple just acts like nothing is wrong. Got apple music and TV as a student deal, both apps repeatedly sign out and request student status. Have not had these issues with other apps, I'm going back to Deezer.",1,male,"Vienna, Austria",2022-12-19
2530,For some reason it just stopped working 😔,1,male,"Brussels, Belgium",2022-12-14
2532,Just spins can't find a way to get through authenticator,1,male,"Frankfurt, Germany",2022-11-18
2535,Won't let me listen to PURCHASESED music without subscription. Seriously my library just brings up a window to set up a subscription. I neither need or want a subscription. I already payed for the music I wanted to listen too through Apple music. Would be nice to be able to listen to it on my devices instead of just my PC where it's been downloaded.,1,male,"Lyon, France",2022-11-24
2586,Can't sign in at all. Didn't expect this from Apple.,1,male,"Oslo, Norway",2022-11-14
2627,Unable to complete the first step i.e. registration,1,male,"Rome, Italy",2022-12-12
2629,Trash,1,male,"Athens, Greece",2022-12-07
2633,The best plans require an iPhone or Mac,1,male,"Oslo, Norway",2022-12-28
2638,Utter rubbish...uninstalled,1,male,"Milan, Italy",2022-11-29
2671,Always declining the code,1,male,"Lyon, France",2022-11-29
2686,This app is not letting me to add payment method. Now I couldn't get to listen music,1,male,"Lyon, France",2022-11-30
2690,Complete junk. Should just take it off the play store because the devs clearly have no intent of building and maintaining a stable version of this app for droid. There's a reason why it's free for unlimited data accounts - it isn't worth anything.,1,male,"Seville, Spain",2022-12-22
2707,Bad very bad lm trying to unsubscribe. Impossible!!!!!!!!!!,1,male,"Budapest, Hungary",2022-12-03
2721,I have tried to cancel paramount + with showtime,1,male,"Amsterdam, Netherlands",2022-12-07
2727,It won't let me upgrade my subscription,1,male,"Budapest, Hungary",2022-12-24
2782,"Quite frequently it shows music isn't available in you country FOR SONGS THAT I UPLOADED FROM MY PC, requires internet connection for locally stored tracks.",1,male,"Oslo, Norway",2022-11-22
2798,Worst app i tried to purchase pack it's doesn't work . After few attempts i Started hate apple . Payment method verify notification not received,1,male,"Budapest, Hungary",2022-11-16
2824,Spotify is good so is u tube,1,male,"Munich, Germany",2022-11-27
2851,"I make a subscription on you guys app after some days you blocked my account this the second time you guys did this to me, the first time I requested for unblocking the account you unblock it the following day but now the account as been block for like 3 days I don't have access to my music I paid for I don't think you guys deserve 1 star I suppose give you guys 0 star",1,male,"Valencia, Spain",2022-11-12
2873,"This music app has too many bugs and I have tried to sign in several times but it doesn't allow, this was my first and last time using the app",1,male,"Barcelona, Spain",2022-11-13
2886,"Can't add new songs , app says I'm offline",1,male,"Athens, Greece",2022-11-20
2923,Extremely garbage app not only it has a very ugly GUI that reminds of the early 2010's but it won't even let me create an account lol.,1,male,"Milan, Italy",2022-11-24
2948,useless,1,male,"Madrid, Spain",2022-11-11
3046,Could never log in,1,male,"Milan, Italy",2022-11-29
3057,Terrible. Gave me 4 month free and now when I try an log in tells me I got the wrong password and when I try to reset tells me my email isn't activated.,1,male,"Frankfurt, Germany",2022-12-02
3058,No Free at all. You can't even play a song without buying a subscription with this app,1,male,"Krakow, Poland",2022-11-06
3070,"Apple music should be for free because it is totally trash , it is the 3rd time now all of my downloaded music is gone just like that I'm so disappointed.",1,male,"Lyon, France",2022-12-06
3075,"Won't listen to android auto commands. Loads downloaded songs for unknown reason. Even free, thanks to verizon, I chose to downgrade my plan and buy my own music app. Hello youtibe music.",1,male,"Lyon, France",2022-12-15
3143,Glitchiesr app i e ever seen. Keeps making me log in after every song,1,male,"Athens, Greece",2022-12-28
3171,In order to do anything you have to subscribe. All I want to do is redownload the songs I already bought. Why should I pay again for the mobile convenience? You are a trillion dollar company. you can afford this to be free.,1,male,"Brussels, Belgium",2022-11-07
3175,How hard is it just to add an option download it all. Is crazy click every song or album to download. Think a bit.,1,male,"Hamburg, Germany",2022-12-03
3177,"No me deja conectar con Alexa, me dice que no tengo suscripción cuando obviamente la tengo!",1,male,"Helsinki, Finland",2022-12-27
3200,Doesn't play well with Shazam,1,male,"Warsaw, Poland",2022-12-20
3210,It's unfortunate that your company created such a racist operating platform. Maybe when your services allow other operating systems to communicate more effectively with each other.Try to understand this. Your music app would be more desirable until then I dis-approve of the depreciated services apple musuc App provides.,1,male,"Frankfurt, Germany",2022-12-16
3218,why do I need to have sufficient funds in my playstore account so that I can use a free trial?,1,male,"Birmingham, United Kingdom",2022-12-26
3236,"The app never closes, it always opens up even when I'm not using it and it says the ""current session cannot be closed."" I don't want music automatically playing when I get in my car and I don't want it using up computing power on my phone when I'm not listening to anything. Sick of apps pulling this bs",1,male,"Stockholm, Sweden",2022-12-04
3256,"App has recently started severely buffering/stuttering during play of some downloaded albums, which makes the audio un-listenable. This audio play quality issue persists with Bluetooth on or off, with mobile data on or off. The issue seens to go away when I delete the local download of the album.",1,male,"Milan, Italy",2022-12-11
3261,Enter the code to verify. Doesn't work. Tried 3 times already. Copy pasted it. Sometimes I can't even click continue. Was going to very likely switch from spotify to Apple music but I guess they don't want my money because I can't even try the damn thing. Garbage.,1,male,"Oslo, Norway",2022-12-22
3273,"white screen, reload arrow......error!",1,male,"Barcelona, Spain",2022-11-27
3281,Total rubbish,1,male,"Stockholm, Sweden",2022-11-26
3290,Waste app.Slow and buggy.Cant renew even subscription 🥴.,1,male,"Paris, France",2022-12-28
3291,Really really bad app.,1,male,"Athens, Greece",2022-12-25
3300,"I was looking for something for my I-tunes account, but I guess that's mutually exclusive to their phones. Also, garbage if you expect to listen to your CDs free of cost. Yknow, the things you already PAID for? Yeah those.",1,male,"Oslo, Norway",2022-11-18
3305,Very Bad payment gateway 😕 I Can't pay for my membership,1,male,"Budapest, Hungary",2022-11-19
3310,Don't install this app on Android platform... App is Not work on Android platform. What made app for Android on play store,1,male,"Manchester, United Kingdom",2022-11-13
3313,"What in nine hells have you done to the memory allocation in the latest version? On an Oppo Reno 7 the playback is constantly experiencing hiccups with songs downloaded onto the SD Card when running the app in the background, whereas the previous version was running perfectly no matter what. Please fix this as soon as possible",1,male,"Paris, France",2022-11-27
3329,"App stalls,It keeps buffering songs even when connected to WiFi.",1,male,"Prague, Czech Republic",2022-11-14
3339,Really time waste,1,male,"Glasgow, United Kingdom",2022-12-04
3357,All i wanted todo was cancel my apple tv sub and i get conned into downloading another app! And nonyou cant cancel apple tv subscription from that app!!!,1,male,"Geneva, Switzerland",2022-11-20
3358,Not working. There is no payment gate way to subscribe any plan.no options are there only shows none. Card upi playstore nothing showing in payment addition,1,male,"Barcelona, Spain",2022-12-21
3377,"The beta was so buggy, and I sent a report nothing was done to fix it",1,male,"Rome, Italy",2022-11-22
3427,"They make it horrible to use on an Android. Trying to reset your password is a nightmare, and you won't remember it because they have so many requirements for howit has to be",1,male,"Amsterdam, Netherlands",2022-11-14
3483,Without subscription no playing song,1,male,"Manchester, United Kingdom",2022-12-04
3489,"BUGS ON BUGS ON BUGS. APPLE DOESNT CARE FOR THIS APP ON ANDROID PHONES Had an iPhone for 5 years moved over to Android beginning of last year. Kept my apple account for my iTunes and I regret it MOVING OVER TO SPOTIFY!!!!!! SPOTIFY DOESNT SKIP SONGS FOR NO REASON, SPOTIFY DOESNT LOAD 1 SONG FOR 30MINS AND THEN THE SONG NEVER PLAYS. SPOTIFY DOESNT GLITCH WHERE CERTAIN SONGS DONT PLAY AT ALL. SPOTIFY ALLOWS ME TO REWIND A SONG. SPOTIFY DOESNT BREAK MY MUSIC!!!!!",1,male,"Rome, Italy",2022-12-11
3510,Won't let me cancel subscription. Keeps charging me,1,male,"Stockholm, Sweden",2022-11-09
3519,Useless it's not free even tho at least there should be a dam free trial or anything but no I have to spend money and no I wont let app like this to take my money for it's useless poop. Spotify the best.,1,male,"Prague, Czech Republic",2022-11-22
3547,Worst experience waste of money😡😡😠😠,1,male,"Rome, Italy",2022-11-22
3570,I am not able add money through upi for apple music subscription.. India user.,1,male,"Budapest, Hungary",2022-12-25
3605,Worst for Android . Worst decision by wynk.,1,male,"Zurich, Switzerland",2022-12-20
3609,"""Your Apple music subscription is not associated with this device"" o-k, can you let me in the app so we can talk about it and figure things out.....",1,male,"Birmingham, United Kingdom",2022-11-06
3617,"Not able to complete the payment, always stuck on verification payment page.",1,male,"Helsinki, Finland",2022-12-11
3713,"Worst app ever , i would rather spend money buying real apple than this 💩",1,male,"Zurich, Switzerland",2022-11-27
3728,Typical apple. Android version of the app and the app on my iPod refuse to work. I shouldn't have to delete and reinstall these POS apps to make them work. You make billions of dollars and yall can't handle keeping up on app?,1,male,"Barcelona, Spain",2022-12-16
3736,Payment options don't work,1,male,"Dublin, Ireland",2022-12-01
3802,Only buffering Not play,1,male,"Hamburg, Germany",2022-11-24
3845,Wynk music is the best Apple music is not offer for should be free subscription for all users,1,male,"Edinburgh, United Kingdom",2022-12-14
3849,"Apple should work on resampling issue on Android , Android natively resamples everything to 48khz but quboz and tidal has a work around to it with usb audio player pro but apple is simply ignoring the issue like it never existed typical apple behaviour.if it can't output in high resolution format why should people subscribe?",1,male,"Edinburgh, United Kingdom",2022-12-25
3860,Berbayar buat mendengarkan...,1,male,"Athens, Greece",2022-11-06
3861,"Very buggy app, deliberately crashes the features on your device.",1,male,"Paris, France",2022-12-17
3902,Can't create account or log in. The app says my Apple ID is not supported or valid. Terrible!,1,male,"Dublin, Ireland",2022-12-23
3914,Trying to set family plans up on android is a nightmare. Cancelling my subscription. Will take my money elsewhere.,1,male,"Milan, Italy",2022-11-12
3922,App simply doesn't work with android well. On my Android 14 phone it doesn't even allow to login saying that password or ID is wrong. Piece of software junk.,1,male,"Madrid, Spain",2022-12-12
3932,App not opening App keeps snapping back whenever I try to open it. It only worked for few hours after downloadibg it. Pls fix this,1,male,"Birmingham, United Kingdom",2022-12-12
3937,"Impossible to log in. After entering username and password, it says that a code has been sent to my Apple device. But my Apple device isn't receiving a code, instead it receives a notification asking if I'm trying to log in from another device, I click ""yes"" and then nothing happens. Tried many times, tried logging in to Apple website on browser, either I get the same issue, or asks for me security key and then doesn't work with the security code. Nothing short of terrible and simply useless",1,male,"Warsaw, Poland",2022-11-12
3978,Terrible experience keeps crashing,1,male,"Madrid, Spain",2022-11-10
3986,"Unable to subscribe, app is on loop between plan selection page and address details page",1,male,"Helsinki, Finland",2022-11-27
4010,"There is no sign in option for existing subscrbers. You are just presented with offers you can choose. Nothing under settings, no ""more"" button, etc.",1,male,"Glasgow, United Kingdom",2022-12-10
4046,Really cool how I have to download this app to cancel my Apple TV subscription but then it doesn't work or load,1,male,"Geneva, Switzerland",2022-12-30
4058,LOL pottyy app...it can't survive as a Airtel wynk replacement...apple ecosystem doesn't even know how to attract customers they just want money for their every dust...Useless..,1,male,"Budapest, Hungary",2022-12-08
4074,Extremely disappointed with the customer service from Apple. I have subscribed to Apple music premium and it was working fine till few days back when it suddenly stopped working specifically on WIFI networks. it's working fine on my Mobile Data. My WiFi network is super fast and i have asked for support via Chat and availed a call from your support team today. But they abruptly hangs up phone while i was waiting on hold. This is ridiculous that they're doing this to a paid customer 🙄🙄,1,male,"Budapest, Hungary",2022-12-05
4080,"Looks like the latest update brought me problems, fix please.",1,male,"Rome, Italy",2022-11-06
4111,i cant even use it,1,male,"Paris, France",2022-12-31
4115,"They're just too many bugs to justify using this on Android anymore. Nice try Apple, but you continue to suck. YouTube Music is superior to this Apple app.",1,male,"Athens, Greece",2022-12-28
4152,I have been trying feverishly to cancel a free app from Apple that continues to charge me monthly apple sucks,1,male,"Lyon, France",2022-12-06
4160,You can now see your music here,1,male,"Geneva, Switzerland",2022-11-17
4161,I think aple purpsely creates problem for and in androids talk about usless,1,male,"Marseille, France",2022-12-15
4197,why have an Android app if it does work only half the time,1,male,"Valencia, Spain",2022-11-12
4217,🙂,1,male,"Glasgow, United Kingdom",2022-12-21
4308,"Laughably bad. Clearly not a product with any serious testing or active development efforts, stay away",1,male,"Seville, Spain",2022-11-23
4331,"One of the buggiest updates I've ever encountered. Apple Music albums are fine, but personally uploaded albums are a complete mess: the now playing indicator never changes tracks, favoriting a track gives no indication that it was favorited (except you can see it in iTunes). But worst of all is that favorited tracks are duplicately listed at the album beginning and the album tracks are then mis-indexed--for example, if I have 3 favorited tracks, then tapping on track 5 plays track 8! UGH.",1,male,"Lyon, France",2022-12-24
4332,Autoplay(infinity button) is broken sometimes it works sometimes it doesn't. Really annoying when you start listening music you expect songs to play non stop but then here it stops only after one song,1,male,"Milan, Italy",2022-12-16
4353,"Worst app, i purchased a susbcription and it played songs for just one day. After that it stopped working. Spotify is lot better than that. Dont buy it guys.",1,male,"Zurich, Switzerland",2022-11-10
4381,bad app,1,male,"Copenhagen, Denmark",2022-11-30
4400,"The Equilzer in this app doesn't work properly. I manually have to turn ON the Equalizer, no problem with that but the Equalizer effect will not work after few seconds/minutes. Even though the Equalizer is ON and OFF again the effects won't even work. Then after I have to close the app and turn the Equalizer ON again, sometimes it works sometimes it don't. Never seen in any app that Equalizer won't work. Being a subscriber, it's really annoying for me. Make our money worth.",1,male,"Hamburg, Germany",2022-12-25
4433,"Pathetic experience, why this on play store? 3 times I have installed it and tring to get its paid subscription but every time I have failed . My every subscription process have failed on the payment mode. Even talk with the apple help line,but they really tried hard but failed and suggest me to get this subscription on any apple device,So if this not working on android ,then why should it here? And I have only one android device that is Samsung Galaxy S 23. And this application won't work on it",1,male,"Paris, France",2022-12-19
4438,It won't play music that I've bought through them. Even on wifi. They were great but not anymore. What are they doing now?,1,male,"Seville, Spain",2022-12-28
4491,"Probably being too critical but Apple Music would mostly be used on my device (Lenovo Duet 3) when connected to my monitor (which also acts as a hub) when completing longer work sessions. As the hub is connected via ethernet, the app doesn't recognise this and cannot be used.",1,male,"Prague, Czech Republic",2022-11-26
4493,Application is too slow,1,male,"Copenhagen, Denmark",2022-12-29
4500,"Omg. I am seriously starting to hate iTunes. I tried to load it on my PC but forgot the password. Tapped forgot password option to be told that i have to wait 24hrs to reset it. WTH! When I finally got an email stating that I wd receive a text or a call, which never happened, so, i went back in to try and reset the password. Now I'm locked out for a further 48hrs😡 Are these people stupid",1,male,"Berlin, Germany",2022-12-30
4542,The worst experience I've had is struggling to create an Apple ID.,1,male,"Vienna, Austria",2022-11-07
4564,Free not,1,male,"Birmingham, United Kingdom",2022-12-01
4582,"i can't play anything. Clicking on any music doesn't play the song, been using it for 2 weeks, highly disappointed now",1,male,"Brussels, Belgium",2022-11-19
4584,I couldn't complete my payment. What is this . It wasted my big time . Worst,1,male,"Madrid, Spain",2022-12-04
4595,doesn't log in after creating new account. even tried different email id.,1,male,"Hamburg, Germany",2022-12-22
4610,"after i updated it, the application couldn't autoplay songs",1,male,"Zurich, Switzerland",2022-12-13
4642,"worked great before the recent update, now I can't play music in my playlists - the song just loads into infinity. this has been going on for over a week and a half and I'm sick of it. I'll update this review once it's fixed",1,male,"Budapest, Hungary",2022-12-09
4674,It's not free,1,male,"Warsaw, Poland",2022-12-23
4723,Android and Music... don't go well together 😕,1,male,"Vienna, Austria",2022-12-31
