reviewId,review,score,gender,location,date
64,"This is ridiculous, I can't choose the songs I'd like to play, I can't even play them in order of the playlists, random stuff keeps getting mixed in. You say you want us Spotify users to have a great experience with this app yet this is absolute BS. All you care about is money, at this rate, you might lose all your users. Spotify used to let us do whatever we like, that was a great experience, not this. If you REALLY want money, pull an Ao3. Ask for donations, you'll probably get a few bucks.",1,male,"Birmingham, United Kingdom",2021-02-01
71,very bad it even play's an incorrect song,1,male,"Barcelona, Spain",2021-07-16
72,worst app ever used ...they just want us to buy their membership...wanna give negative rating ....other apps are too gudd from this,1,male,"Athens, Greece",2021-07-19
74,"why lock the device broadcast status setting?? thank you, I quit Spotify",1,male,"Nairobi, Kenya",2022-11-19
75,"They put time stamps in their native podcast episode descriptions. Clicking on those time stamps just starts the episode over at the beginning. Just, why? The enshitification continues.",1,male,"Geneva, Switzerland",2021-09-07
77,This app doesn't contain Assamese language.,1,male,"Shanghai, China",2022-08-17
83,"New UI is terrible, the create button does not need to be there",1,male,"Osaka, Japan",2022-08-19
84,so Bad .....,1,male,"Hanoi, Vietnam",2022-03-23
90,Just uninstalled. Spotify has gone from best to worst! Giving ads is not enough? Now we can't even choose the song we want to play!! LOL! Wait we can't even skip songs more than 6 times a day now. Don't even deserve one star now. Hope one day they'll resolve it so that I can come back to Spotify,1,male,"Marseille, France",2021-06-03
94,worst music experience 😪,1,male,"Rabat, Morocco",2022-12-09
95,non stop music × non stop adds✓,1,male,"Tel Aviv, Israel",2022-01-20
98,isnt responding on my chromebook,1,male,"Marseille, France",2020-11-04
100,I’d say it’s hard to discover truly new music sometimes. It disrupts the experience.,1,male,"Tel Aviv, Israel",2022-07-08
103,"So far, switching devices can occasionally be inconsistent. That part could definitely be improved.",1,male,"Manila, Philippines",2022-09-04
106,"Personally, social features feel limited. It gets frustrating after a while.",1,male,"Frankfurt, Germany",2020-11-28
110,"In my experience, it’s hard to discover truly new music sometimes. It makes it harder to discover music.",1,male,"Amsterdam, Netherlands",2021-09-20
111,One issue is that the app can feel cluttered. It makes it harder to discover music.,1,male,"Oslo, Norway",2021-07-15
114,"Honestly, the app behaves differently across platforms. It disrupts the experience.",1,male,"Glasgow, United Kingdom",2021-03-03
119,"I wanted to like it, but the recommendations are not always accurate. It makes it harder to discover music.",1,male,"Glasgow, United Kingdom",2021-06-21
120,"In my experience, it’s hard to discover truly new music sometimes.",1,male,"Stockholm, Sweden",2020-12-06
121,I’d say the app can feel cluttered. It makes the app feel less reliable.,1,male,"Brussels, Belgium",2020-12-18
122,I’d say personalized playlists sometimes repeat the same songs.,1,male,"Prague, Czech Republic",2020-12-22
123,"I wanted to like it, but switching devices can occasionally be inconsistent. It disrupts the experience.",1,male,"Hong Kong, China",2022-02-06
128,"For me, playback can lag or buffer sometimes. It makes it harder to discover music.",1,male,"Lyon, France",2021-06-21
129,One issue is that the recommendations are not always accurate. It gets frustrating after a while.,1,male,"Jerusalem, Israel",2022-04-09
133,The main problem is that switching devices can occasionally be inconsistent. It makes the app harder to enjoy.,1,male,"Birmingham, United Kingdom",2020-12-04
135,"I wanted to like it, but ads in the free version are disruptive. It makes the app harder to enjoy.",1,male,"Bangkok, Thailand",2022-01-12
137,What bothers me is that some songs or albums are missing.,1,male,"Tunis, Tunisia",2022-11-01
141,"For me, the app can feel cluttered. It gets frustrating after a while.",1,male,"Brussels, Belgium",2021-07-14
142,I’d say personalized playlists sometimes repeat the same songs. It gets frustrating after a while.,1,male,"Valencia, Spain",2021-02-19
143,"So far, switching devices can occasionally be inconsistent. It makes the app feel less reliable.",1,male,"Stockholm, Sweden",2021-06-15
144,"I wanted to like it, but the app behaves differently across platforms. That part could definitely be improved.",1,male,"Hamburg, Germany",2021-01-21
145,"Personally, ads in the free version are disruptive. That part could definitely be improved.",1,male,"Lisbon, Portugal",2021-05-20
146,"Personally, social features feel limited. It ends up feeling repetitive.",1,male,"Ho Chi Minh City, Vietnam",2021-12-29
149,The main problem is that the recommendations are not always accurate. That part could definitely be improved.,1,male,"Rome, Italy",2020-11-22
150,One issue is that it’s hard to discover truly new music sometimes. It gets frustrating after a while.,1,male,"Copenhagen, Denmark",2021-03-14
153,"Honestly, switching devices can occasionally be inconsistent. It makes the app feel less reliable.",1,male,"Lyon, France",2021-11-17
154,"For me, the app behaves differently across platforms. That part could definitely be improved.",1,male,"Guangzhou, China",2022-02-18
156,One issue is that social features feel limited. It ends up feeling repetitive.,1,male,"Athens, Greece",2021-11-02
160,"In my experience, it’s hard to discover truly new music sometimes. It gets frustrating after a while.",1,male,"Jeddah, Saudi Arabia",2022-01-25
164,"So far, the app behaves differently across platforms. It ends up feeling repetitive.",1,male,"Helsinki, Finland",2021-08-21
165,One issue is that ads in the free version are disruptive. It ends up feeling repetitive.,1,male,"Manchester, United Kingdom",2020-12-03
166,"So far, social features feel limited. It makes the app harder to enjoy.",1,male,"Paris, France",2021-03-11
170,"For me, it’s hard to discover truly new music sometimes. It makes the app feel less reliable.",1,male,"Bali, Indonesia",2022-06-21
173,What bothers me is that switching devices can occasionally be inconsistent. It makes it harder to discover music.,1,male,"Cairo, Egypt",2022-10-17
177,The main problem is that some songs or albums are missing. It makes it harder to discover music.,1,male,"Osaka, Japan",2022-03-14
178,"Personally, playback can lag or buffer sometimes. It disrupts the experience.",1,male,"Munich, Germany",2021-03-04
179,"Personally, the recommendations are not always accurate.",1,male,"Nairobi, Kenya",2022-09-28
181,"So far, the app can feel cluttered. It makes the app feel less reliable.",1,male,"Kuala Lumpur, Malaysia",2021-11-30
183,"Honestly, switching devices can occasionally be inconsistent. It makes the app feel less reliable.",1,male,"Birmingham, United Kingdom",2021-03-04
184,One issue is that the app behaves differently across platforms. That part could definitely be improved.,1,male,"Tel Aviv, Israel",2022-03-05
186,"Personally, social features feel limited. It gets frustrating after a while.",1,male,"Oslo, Norway",2021-10-30
190,"Personally, it’s hard to discover truly new music sometimes. It makes it harder to discover music.",1,male,"Osaka, Japan",2022-03-10
191,"Honestly, the app can feel cluttered. It makes it harder to discover music.",1,male,"Helsinki, Finland",2021-03-03
196,"So far, social features feel limited.",1,male,"Frankfurt, Germany",2020-11-25
197,One issue is that some songs or albums are missing.,1,male,"Kuala Lumpur, Malaysia",2022-01-15
204,"I wanted to like it, but the app behaves differently across platforms. It makes the app feel less reliable.",1,male,"Cairo, Egypt",2022-11-05
210,"So far, it’s hard to discover truly new music sometimes. It makes the app feel less reliable.",1,male,"Lusaka, Zambia",2022-11-14
212,"So far, personalized playlists sometimes repeat the same songs. That part could definitely be improved.",1,male,"Paris, France",2021-09-23
213,"In my experience, switching devices can occasionally be inconsistent. That part could definitely be improved.",1,male,"Hamburg, Germany",2021-06-25
214,The main problem is that the app behaves differently across platforms. It makes the app feel less reliable.,1,male,"Marseille, France",2021-07-11
216,"Personally, social features feel limited. It ends up feeling repetitive.",1,male,"Dublin, Ireland",2020-12-09
219,"For me, the recommendations are not always accurate. It makes the app feel less reliable.",1,male,"Stockholm, Sweden",2020-11-27
220,One issue is that it’s hard to discover truly new music sometimes. It disrupts the experience.,1,male,"Zurich, Switzerland",2021-09-27
221,One issue is that the app can feel cluttered. That part could definitely be improved.,1,male,"Bangalore, India",2022-07-18
222,"I wanted to like it, but personalized playlists sometimes repeat the same songs.",1,male,"Oslo, Norway",2021-07-04
224,"For me, the app behaves differently across platforms. It makes the app feel less reliable.",1,male,"Tokyo, Japan",2022-08-11
233,"Personally, switching devices can occasionally be inconsistent. It makes the app harder to enjoy.",1,male,"Doha, Qatar",2022-04-22
236,I’d say social features feel limited.,1,male,"Rome, Italy",2020-11-28
240,"Personally, it’s hard to discover truly new music sometimes.",1,male,"Beijing, China",2022-06-17
243,I’d say switching devices can occasionally be inconsistent. It makes it harder to discover music.,1,male,"Munich, Germany",2021-10-12
246,"In my experience, social features feel limited. It ends up feeling repetitive.",1,male,"Copenhagen, Denmark",2021-02-08
250,"In my experience, it’s hard to discover truly new music sometimes. It makes it harder to discover music.",1,male,"Stockholm, Sweden",2020-10-30
252,"I wanted to like it, but personalized playlists sometimes repeat the same songs. It makes it harder to discover music.",1,male,"Cape Town, South Africa",2022-10-10
258,I’d say playback can lag or buffer sometimes. It makes the app feel less reliable.,1,male,"Singapore, Singapore",2022-04-22
265,"For me, ads in the free version are disruptive.",1,male,"Busan, South Korea",2022-07-01
268,"For me, playback can lag or buffer sometimes.",1,male,"Lusaka, Zambia",2022-10-21
269,What bothers me is that the recommendations are not always accurate. It ends up feeling repetitive.,1,male,"Casablanca, Morocco",2022-12-14
270,"I wanted to like it, but it’s hard to discover truly new music sometimes. It ends up feeling repetitive.",1,male,"Windhoek, Namibia",2022-11-26
271,"I wanted to like it, but the app can feel cluttered. It makes the app feel less reliable.",1,male,"Doha, Qatar",2022-06-21
276,The main problem is that social features feel limited. It makes the app harder to enjoy.,1,male,"Birmingham, United Kingdom",2021-11-08
278,One issue is that playback can lag or buffer sometimes.,1,male,"Dubai, United Arab Emirates",2022-08-09
283,"Personally, switching devices can occasionally be inconsistent. It ends up feeling repetitive.",1,male,"Ho Chi Minh City, Vietnam",2022-03-24
284,"For me, the app behaves differently across platforms. It makes it harder to discover music.",1,male,"Taipei, Taiwan",2022-02-18
294,"I wanted to like it, but the app behaves differently across platforms. It makes it harder to discover music.",1,male,"Phuket, Thailand",2022-08-07
295,One issue is that ads in the free version are disruptive. It gets frustrating after a while.,1,male,"Valencia, Spain",2021-03-07
296,I’d say social features feel limited. It makes the app feel less reliable.,1,male,"Algiers, Algeria",2022-10-13
297,"I wanted to like it, but some songs or albums are missing. It ends up feeling repetitive.",1,male,"Geneva, Switzerland",2021-03-29
299,The main problem is that the recommendations are not always accurate. That part could definitely be improved.,1,male,"Hamburg, Germany",2021-10-07
304,What bothers me is that the app behaves differently across platforms. It ends up feeling repetitive.,1,male,"Berlin, Germany",2021-08-29
306,"Honestly, social features feel limited. It makes the app harder to enjoy.",1,male,"Doha, Qatar",2022-08-12
307,"For me, some songs or albums are missing. That part could definitely be improved.",1,male,"Hanoi, Vietnam",2021-12-28
309,"For me, the recommendations are not always accurate. It makes the app feel less reliable.",1,male,"Mumbai, India",2022-06-11
312,"For me, personalized playlists sometimes repeat the same songs. It makes the app feel less reliable.",1,male,"Mumbai, India",2022-02-27
313,"So far, switching devices can occasionally be inconsistent. It disrupts the experience.",1,male,"Lisbon, Portugal",2021-05-27
314,"I wanted to like it, but the app behaves differently across platforms. It makes the app harder to enjoy.",1,male,"Geneva, Switzerland",2021-10-29
317,One issue is that some songs or albums are missing.,1,male,"Marseille, France",2021-11-26
318,One issue is that playback can lag or buffer sometimes. It makes the app feel less reliable.,1,male,"Jeddah, Saudi Arabia",2022-02-10
320,"So far, it’s hard to discover truly new music sometimes. That part could definitely be improved.",1,male,"Lusaka, Zambia",2022-12-24
322,"I wanted to like it, but personalized playlists sometimes repeat the same songs. It makes the app harder to enjoy.",1,male,"Guangzhou, China",2022-01-14
323,One issue is that switching devices can occasionally be inconsistent. It makes the app harder to enjoy.,1,male,"Rome, Italy",2021-05-10
326,"Honestly, social features feel limited. It disrupts the experience.",1,male,"Warsaw, Poland",2021-08-14
330,"So far, it’s hard to discover truly new music sometimes. That part could definitely be improved.",1,male,"Zurich, Switzerland",2021-07-29
332,One issue is that personalized playlists sometimes repeat the same songs.,1,male,"Tel Aviv, Israel",2021-12-23
335,"For me, ads in the free version are disruptive. It gets frustrating after a while.",1,male,"Amsterdam, Netherlands",2020-12-10
336,What bothers me is that social features feel limited. It makes the app harder to enjoy.,1,male,"Doha, Qatar",2022-07-04
344,What bothers me is that the app behaves differently across platforms. It makes the app feel less reliable.,1,male,"Barcelona, Spain",2021-05-04
349,What bothers me is that the recommendations are not always accurate. It makes the app feel less reliable.,1,male,"Geneva, Switzerland",2021-01-03
352,"Personally, personalized playlists sometimes repeat the same songs. It ends up feeling repetitive.",1,male,"Guangzhou, China",2022-03-04
353,The main problem is that switching devices can occasionally be inconsistent. It ends up feeling repetitive.,1,male,"Chennai, India",2022-02-27
355,What bothers me is that ads in the free version are disruptive. It disrupts the experience.,1,male,"Kuala Lumpur, Malaysia",2022-08-12
360,I’d say it’s hard to discover truly new music sometimes. It makes the app feel less reliable.,1,male,"Shenzhen, China",2022-05-19
361,"In my experience, the app can feel cluttered. It makes it harder to discover music.",1,male,"Munich, Germany",2021-07-26
369,One issue is that the recommendations are not always accurate. That part could definitely be improved.,1,male,"Stockholm, Sweden",2021-07-12
370,One issue is that it’s hard to discover truly new music sometimes.,1,male,"Shanghai, China",2022-09-01
371,"Personally, the app can feel cluttered. It makes the app harder to enjoy.",1,male,"Frankfurt, Germany",2020-12-18
372,One issue is that personalized playlists sometimes repeat the same songs. It disrupts the experience.,1,male,"Budapest, Hungary",2021-08-28
374,I’d say the app behaves differently across platforms. It gets frustrating after a while.,1,male,"Edinburgh, United Kingdom",2020-12-26
375,"In my experience, ads in the free version are disruptive. It disrupts the experience.",1,male,"Ho Chi Minh City, Vietnam",2022-09-21
379,"For me, the recommendations are not always accurate. It ends up feeling repetitive.",1,male,"Brussels, Belgium",2021-10-20
383,"For me, switching devices can occasionally be inconsistent. It makes the app harder to enjoy.",1,male,"Budapest, Hungary",2021-11-18
384,I’d say the app behaves differently across platforms.,1,male,"Kuala Lumpur, Malaysia",2022-02-09
385,What bothers me is that ads in the free version are disruptive. It disrupts the experience.,1,male,"Hong Kong, China",2022-03-08
388,"In my experience, playback can lag or buffer sometimes. It ends up feeling repetitive.",1,male,"Madrid, Spain",2021-02-14
390,"For me, it’s hard to discover truly new music sometimes. It gets frustrating after a while.",1,male,"Lahore, Pakistan",2021-12-04
392,The main problem is that personalized playlists sometimes repeat the same songs. It makes the app feel less reliable.,1,male,"Doha, Qatar",2022-05-14
393,"Honestly, switching devices can occasionally be inconsistent.",1,male,"Oslo, Norway",2020-12-20
396,"Personally, social features feel limited. It ends up feeling repetitive.",1,male,"Kampala, Uganda",2022-10-19
402,"delete this app, there was only ad",1,male,"Glasgow, United Kingdom",2020-12-29
406,cannot login and keep saying error,1,male,"Jerusalem, Israel",2021-12-21
407,"Spotify please get rid of smart shuffle it's such a useless feature and so annoying or at least the option to permanently disable it, I want to listen to MY playlist not what's recommended if I want to listen to other songs I would. Also why would the Create+ button move to the bottom right where my library was it's so annoying,Makes we wants to switch to other music services after having Spotify since 2014 just because of smart shuffle. Sucks that a feature makes a review go from 5 stars to 1.",1,male,"Manila, Philippines",2022-03-18
408,ptl ( pay to listen) 💰 🥺😭,1,male,"Valencia, Spain",2021-04-01
410,heard about the new plan where you're stealing artists' music with ai remixing. soooo bye,1,male,"Paris, France",2021-05-23
415,"The service is great, but recently the app started malfunctioning: 1. I can't play/pause/skip songs in miniplayer (on the tools bar)/ on lock screen (this issue is just for Spotify). 2. When connected to the desktop app, it stopped the song on desktop and played it on the phone. 3. It skipped/stopped songs by itself. After reinstalling, it worked for a while, but then the issues reappeared again. the issue happened on android",1,male,"Lahore, Pakistan",2022-08-07
420,whatapp pop up ad,1,male,"Valencia, Spain",2021-07-27
421,0 star,1,male,"Lisbon, Portugal",2021-03-26
422,It doesn't even deserved the one Star review i just wanted to wright this and by accident i gave it 1 star review. After sometimes there were a good futures in the app and when i get comfortable with the app they removed every futures there were before and asked me to get primum they want me to add my card info,1,male,"Marseille, France",2020-12-03
423,"will not let me add credit card, but will not stop interrupting to tell me I need to add one",1,male,"Rome, Italy",2021-03-04
425,Worst App...mediocre quality of songs in both online & offline mode. Videos don't play in offline mode....,1,male,"Berlin, Germany",2021-05-31
426,it's honestly because of the new update it's like it's taking away more things from the no premium users every day,1,male,"Copenhagen, Denmark",2020-12-21
428,too many adss 🤢,1,male,"Lusaka, Zambia",2022-11-14
435,thieving pirates,1,male,"Windhoek, Namibia",2022-11-28
437,"Best app to hear ads, but sometimes songs disturb the experience.",1,male,"Hamburg, Germany",2021-01-07
439,"I don't understand why your app keeps behaving as if I have no internet access, it is the latest updated version, every other app/site works perfectly on my phone, just Spotify, for some reason tells me I'm offline, I can't even log in to subscribe. And mind you don't mention VPNs, cause im not using any. Get back and fix this as soon as possible",1,male,"Seville, Spain",2021-06-24
441,no offer,1,male,"Berlin, Germany",2020-11-18
443,"i pay for this rubbish, and they puts adds in podcasts! im paying to listen to adds, like are you insane? how greedy as a company is it physically possible to? tempting to chargeback a refund, what kind of animals are you? trying to listen to sleep assist podcasts and boom, loud add, boom, loud add, wbsolutely disgusting rip off. cant wait to find a better alternative and cancel. greediest company ever!",1,male,"Marseille, France",2020-11-04
448,very bad aap 😡😡,1,male,"Prague, Czech Republic",2021-07-31
449,"the free version is an absolutely terrible user experience. constant ads. on top of that they completely nerf the features. you can't play a specific song, can't turn off shuffle to control the order, can't do a lot of really basic things. the user experience is complete trash.",1,male,"Geneva, Switzerland",2021-08-23
450,it keeps putting the music on repeat and won't let me turn it off. so I pay $15 to listen to music on repeat.,1,male,"Berlin, Germany",2021-10-19
457,"New UI is trash, I hate how I Can't look at the list of songs in my playlist anymore and chose from them",1,male,"Algiers, Algeria",2022-11-25
458,Money hungry Pandora is lowkey better,1,male,"Delhi, India",2022-02-13
459,"fourth button was a dumb idea, fix it or add an option to hide it",1,male,"Athens, Greece",2021-09-22
460,Has WAY to many ads and automatically starts playing when I turn my radio on. Time to either get rid of this or look for something else.,1,male,"Seville, Spain",2021-06-12
462,Ads and songs limit,1,male,"Stockholm, Sweden",2021-08-02
463,"constantly crashing, can't change settings, can't download music and use offline mode. I can barely listen to music most days. not sure what happened to this app but it's become trash overtime....",1,male,"Abu Dhabi, United Arab Emirates",2022-03-12
465,Awful. There's an ad every time you switch back to the app in the newest version. Uninstalled for being so greedy with ads.,1,male,"Hanoi, Vietnam",2022-06-08
467,just became money source dats all wrt wynk it's not even 1%,1,male,"Mumbai, India",2022-03-17
469,so many restrictions for non premium users 😕 worst experience. instead download youtify app... way more better experience than Spotify,1,male,"Shenzhen, China",2022-06-15
471,"The user does not have enough control over suggestions and what appears on the home screen. There is no ability to 'dislike' something so Spotify does not give you suggestions relating to it, even if it is not in one of your playlists and not in your library. A user might play something but might decide afterwards that they do not like like the music/artist /podcast. They should be able to dislike it so that this is also considered in the algorithm. I'm on Premium Family.",1,male,"Shanghai, China",2022-09-21
475,if I could leave a negative rating I would spotify is growing more and more negative for it's consumers. It has errors streaming on ps5 were is crashes and freezes. the ads are getting out of hand only can listen to one song half the darn time and get 5 to 6 ads or more bout worth it to switch to youtube by then. And the experience gets worse and worse as time goes by seems developers are trying to get the money even if it risk the consumers on leaving.,1,male,"Manchester, United Kingdom",2020-12-27
478,"I subscribed for music, quite blocking music",1,male,"Budapest, Hungary",2020-12-20
480,"I am premium user and I can hear advertisings in Hebrew, seconds before the podcast start. Which is clearly no part or included by the podcast. A bot from Spotify wrote me an email, claiming that is possible that I am referring to advertising included into the podcast, which is not the case. What I should reply if I was Spotify and I really appreciate my customers?",1,male,"Doha, Qatar",2022-07-07
486,not f2p friendly,1,male,"Dubai, United Arab Emirates",2022-04-30
487,"Why is Spotify playing random songs despite me having 120+ songs on a 7 hour playlist which is btw not ever being played in it's entirety, and the songs that are played are the same few songs every time. When i try to skip the songs that aren't on my playlist it just keeps playing random songs one after another and there seems to be no way to actually play my playlist. My ability to skip songs runs out because that is ALSO a limited feature so I am stuck with listening to songs i dont want",1,male,"Edinburgh, United Kingdom",2020-11-16
489,when i feel stress i will go for spotify to listen 🎶 music and that makes me free mind thank you spotify,1,male,"Delhi, India",2022-06-09
493,Very Good App..Thx..,1,male,"Bangalore, India",2022-02-08
494,bokka bro dabbulu mingadaniki chistunnadu kavalante chrome loki velli e mod ekkinchukondi kanisam pata kuda marchadaniki avvatledu💬,1,male,"Accra, Ghana",2022-09-30
499,Spotify does not work correctly for jams with android auto. Why is this app getting worse over time?,1,male,"Riyadh, Saudi Arabia",2022-01-03
500,3 ads after 1 song. how much money U want to make SPOTIFY?? U just spoil the mood while listening to songs,1,male,"Milan, Italy",2021-04-12
501,Lossless music now and delete the +Create tab.,1,male,"Busan, South Korea",2022-01-02
502,"DISGUSTING. Whenever I play an EP, or an album, or even a freaking single, it plays another LITERALLY RANDOM song NOT even from the same artist!! I don't know why this thing is popular.. yikes.",1,male,"Dubai, United Arab Emirates",2022-06-15
503,more ads than music,1,male,"Hamburg, Germany",2021-09-24
505,"The free side of Spotify is genuinely so horrible that you basically have to pay for premium, which a lot of people can't afford (me included) there are 100% better options",1,male,"Johannesburg, South Africa",2022-12-19
507,shuffle is broken,1,male,"Warsaw, Poland",2021-10-14
509,ghatiya ad bar bar,1,male,"Riyadh, Saudi Arabia",2022-01-26
511,Spotify me sexual voice hai jo bahot jyada bura aap banata hai ishe 😐😐😐😐😐,1,male,"Tokyo, Japan",2022-08-19
512,the worst app in songs only ads do not install the premium is 1000rs worst app,1,male,"Brussels, Belgium",2021-02-14
513,inamo,1,male,"Guangzhou, China",2022-01-04
517,there was so many adds ...💋💋,1,male,"Hamburg, Germany",2021-09-24
525,"It's really annoying for non premium users adds are fine, but now we can't play the song we want . Then what is the point of using this app if you can't play the song you want . Why should I listen to the song the app says . kindly fix this .",1,male,"Glasgow, United Kingdom",2020-12-30
526,No one was asking for a persistent playlist button.,1,male,"Warsaw, Poland",2021-04-24
527,Literally the worst music streaming platform.,1,male,"Paris, France",2021-03-02
529,useless app..,1,male,"Tripoli, Libya",2022-10-08
531,way to much ad even more then music listen time and there is even skip limit damn,1,male,"Vienna, Austria",2021-09-11
538,I love this app,1,male,"Barcelona, Spain",2020-11-23
539,too many ads,1,male,"Singapore, Singapore",2022-08-27
544,"how you gonna make your app worse overtime, the people don't actually like greed and if you're not paying its completely unusable.",1,male,"Geneva, Switzerland",2021-07-16
545,so my list i pain stakenly made has been reduced to a waste of time. Because now Spotify just plays what it thinks I'd like. Apparently the app has said nah you'll listen to this unless you pay us. Really amazing since last time I payed I never received the service for the correct amount of time I payed for it.,1,male,"Madrid, Spain",2020-11-19
547,Poor user experience,1,male,"Phuket, Thailand",2022-06-25
549,"have a regular premium account even tho im a student. didnt get notified when the plan has changed. still have ""sponsored"" ads even though i pay the full price. what the heck???",1,male,"Riyadh, Saudi Arabia",2021-12-19
550,"Get rid of the ""create"" button in the navigation bar",1,male,"Delhi, India",2022-07-31
554,At first it's very useful but not too long it's begun making ads and then I can't even pick a song unless you pay.,1,male,"Krakow, Poland",2021-06-22
555,"Wish i could rate 0 stars ""Music will play after the ad"" and the ad decides to not play at all just for me to never hear the song no matter how much i try to select and play a song all i see is a black screen and no signs of the ""ad that was going to play"" What a great tactic to make listeners pay spotify top tier effort put in to make people leave your app you should make it clear and make this app entirely pay to use at this point Hats off keep it up",1,male,"Guangzhou, China",2022-06-11
559,tbh Idk why it's famous if you can't even turn off shuffle if you don't have premium like at this point can't do anything without money,1,male,"Munich, Germany",2021-07-02
560,farig hai,1,male,"Madrid, Spain",2020-12-12
563,worst,1,male,"Dublin, Ireland",2020-11-22
569,ts soo shììty ahh bro seriously? almost anything on the sportify you cant do its now all premium very limited i hate it now your destroying your own self bro,1,male,"Edinburgh, United Kingdom",2020-11-08
576,"the fact u have to PAY TO PICK SONGS is BAFFLING to me. talk abt greedy. why on earth should i pay for smth i should do for free?? looping n shuffle? u have to pay for that too! ai shuffle jst sux especially bc of the long ads, doesn't even match the vibe of the songs like it claims to do. i jst deleted the app bc of how stupid the paywalled picking songs is. N THE FACT STAFF REPLIED TO SOMEONE ELSE TALKING ABT THE AMOUNT OF ADS TO UPGRADE TO PREMIUM IS JST SCUMMY. atp it's pay-to-play music.",1,male,"Shenzhen, China",2022-03-31
579,"I love this app back in 2021 to 2023 but now I can't even listen properly because im know that when I press one of the music this bord will pop up saying ""choose songs to play again tomorrow"" like I know think that this app is getting gretty like Spotify GO WATCH SOME MY LITTLE PONY OR SOMETHING so you can learn about generosity cuz in the old days THEY WAS NO PRIMIUM.",1,male,"Osaka, Japan",2022-08-26
581,meri playlist dekhai hi nahi de rahi he,1,male,"Rome, Italy",2021-11-02
583,It deleted my downloads,1,male,"Jeddah, Saudi Arabia",2022-04-29
587,worst app for music app men I have paid for their services for nothing new.all the new feature are old onces and their showing tooooo mucch ads for one song they are worst then youtube,1,male,"Delhi, India",2022-08-28
588,To many ads most disgusting music app,1,male,"Jakarta, Indonesia",2021-12-07
