reviewId,review,score,gender,location,date
3942,"If spotify rolls out another useless feature (like trying to get access to my Bluetooth to connect to other devices) before fixing the 30 other awful ui and app loading problems I am going to uninstall. This app is the more buggy than any other app I've used, and it's absolutely shameful that a company this successful has a product this bad for the Android market",2,male,"Amsterdam, Netherlands",2018-09-28
3943,"The app crashes very often, but more so than fixing that I want friend's activity to be added on android as well",2,male,"Rome, Italy",2018-01-05
3946,ads are increasing day by day,2,male,"Warsaw, Poland",2018-01-11
3952,it was ok until I couldn't see what was in my playlist or choose what I wanted to listen to and everything is premium fix your app or stop updating to make it worse and worse,2,male,"Munich, Germany",2018-02-16
3954,"Keep getting the same 3 ads, thumb them down because they have no relevance to me, yet they still come up. Get 30 minutes of ad free listening, plays a song then plays 5 minutes of ads. when the screen is locked and I try to unlock it to thumb down said ads, it's a black screen and it damn near crashes the phone... it's getting worse with every update. EDIT: The solution to the garbage is to pay for it, yet the premium reviews still state it's garbage",2,male,"Dublin, Ireland",2018-11-06
3956,"Spotify can be really good for music if you have premium. but if you don't do not use this app, it is unbearable on how many things it does to try to get you to buy premium it gives you like seven ads in a row. add some random songs to your playlist for no reason and so much more",2,male,"Warsaw, Poland",2018-04-15
3957,it will not load to let me listen to music,2,male,"Warsaw, Poland",2018-03-01
3962,Skips music randomly mid way through! Hate that! It also gives ads mid way through a song and stops randomly.,2,male,"Munich, Germany",2017-10-25
3964,When I view the concerts and I click on one then go back it's goes to the top of the list. Have a concert that's not near me. try to delete a playlist and doesn't seem to be delero,2,male,"Berlin, Germany",2017-12-04
3965,Awsomeeeeeee...😘😘😘😍😍😍💞💞💞💞💞💞💞💞💞💞💞💞💞💞💞💞💞💞💞💞💞💞💞💞💞💞💞💞💞💞💞💞💞💞💞💞💞💞💞💞💞💞💞💞,2,male,"Barcelona, Spain",2018-09-07
3966,Fix your payment issue,2,male,"Lyon, France",2017-11-13
3967,"I love listening to music. I understand that Spotify isn't 100% free so it offers a 30 minutes add free session. I get the ad that my 30 minutes will start now and yet more ads will continue to play during my ""30 minutes add free session."" Why does this keep happening?? Also the recommend songs after your playlist finishes. I don't have that feature on yet it continues to play music even after my playlist has finished. Why??",2,male,"Marseille, France",2018-08-01
3973,I have to pay to listen to the music I want to listen. I rather listen on soundcloud,2,male,"Lyon, France",2018-06-27
3974,stop making us pay and I don't like smart shuffle,2,male,"Prague, Czech Republic",2018-04-07
3984,did you get rid of the ability to go to an artists profile and see their albums?,2,male,"Milan, Italy",2018-04-15
3990,So much greed from Spotify. I haven't thought how Spotify has restricted my right of choice to listen music from my own liked playlist. I have so many alternative but I chose Spotify. But today I'm very disappointed with this decision of developers who restricted the right to chose songs( even they allowed only 6 skips per day). I think I don't want your mercy and just want to remind that people have so many alternatives where they can choose what they want to hear.,2,male,"Madrid, Spain",2018-04-20
3992,"The app with no premium is purely unusable. Started listening to an album and after the first song, the next 3 were from a completely different album. Could we have at least a little justice?",2,male,"Munich, Germany",2018-03-01
3997,I love that it will say enjoy the next 30 minutes of uninterrupted music plays one song then 4 ads,2,male,"Edinburgh, United Kingdom",2018-03-12
4003,"It is great and I would recommend it to anyone, any age bracket.",2,male,"Marseille, France",2017-12-27
4011,"Please remove that create button at the bottom. For 4 years I am a premium user I got used to the old layout. It was perfect. I loved 2 simple buttons at the bottom. And 4 years of habit is hell to change, each time instead of tapping ""Your library"" I am tapping this create button. Please remove it we don't need it! Or give us the toggle in the settings to be able to remove it. Thank you",2,male,"Shanghai, China",2018-11-28
4019,"For about the last 6 months the app continually loses connection to my Sonos devices. I've set up my WiFi with all the right settings but to no avail, I keep having to restart the app and reconnect. So annoying!",2,male,"Milan, Italy",2018-04-27
4021,"if you want money, dont be a jerk about it.",2,male,"Amsterdam, Netherlands",2018-02-04
4022,DJ feature sucks. I do not subscribe to Spotify to hear someone talk or speak while music plays. Stop it. Don't turn into XM and everyone on the planet their own channel so they can talk away instead or just just playing Music. Just let the music play...,2,male,"Jeddah, Saudi Arabia",2018-12-30
4024,For whatever reason Spotify just freezes the screen on my 2019 Jetta. I'm using a OnePlus 13. If I turn the screen off and on a few times it may or may not start working right again.,2,male,"Hamburg, Germany",2018-03-21
4025,good,2,male,"Krakow, Poland",2018-08-13
4031,good,2,male,"Barcelona, Spain",2018-01-03
4035,"Remove the video previews/suggestions. Every single time I open the app they instantly cause lag, sometimes crashing everything.",2,male,"Rome, Italy",2018-10-30
4037,Spotify always auto plays when connecting to may cars Bluetooth. it's annoying. there should be an option to stop this.,2,male,"Hamburg, Germany",2018-05-08
4038,"I can't believe that after I've paid premium service in order to avoid ads I found out by customer service that some podcast and Playlist will keep ads, yes with premium payment. Useless payment, sad to know I cannot avoid the ads and just enjoy my podcasts and music.",2,male,"Glasgow, United Kingdom",2018-02-08
4040,"DUDE MAKE IT FREE, THE PREMIUM FEATURES SHOULD BE JUST DOWNLOADING. I ACCIDENTALLY SKIPPED A SONG AND CANT GO BACK, SO ANNOYING DUDE. FIX IT OR ELSE I'LL BE PUTTING YOU THROUGH COURT FOR COPYRIGHT",2,male,"Glasgow, United Kingdom",2017-12-06
4041,everything is okayy! but broo seriously like why am I getting tamilshaadi ads? like bro I'm 17🤡 pleaseee and can't i listen to some more songs peacefully?,2,male,"Amsterdam, Netherlands",2018-01-15
4042,Spotify has gone from really good to annoying and bad app in the past 5 years. User experience just get worse all the time and gets problems that makes you feel should you just change into another service. e.g. it changes your playlist while listening or can't show history what you have listened if played from auto-generated list. finding new music is not easy and has lots of AI generated music or fake artists that fills your auto-generated playlists.,2,male,"Paris, France",2018-01-02
4046,App feels like it's overheating my phone (Pixel 8 Pro) and draining the battery faster than it should be.,2,male,"Shenzhen, China",2018-12-26
4051,This app is just starting to get too congested with menus.. similar to AM. I wish we could just get back to music basics and leave this AI stuff alone in everything. Edit: Just cancelled and went back to AM. This whole new create tab is disgusting.,2,male,"Glasgow, United Kingdom",2018-07-02
4055,"Giving it a 2 for high quality music. The amount of ads you get is literally insane. Like, I'm not getting premium, cry about it. Y'all are desperate for ppl to buy premium. ""You'll get 30 mins of uninterrupted music after this ad"" Biggest lie I've ever heard. Atleast don't force me to listen to 'Die With a Smile' because that song is rlly annoying. Atp y'all should make us pay for using the app, I'm done. Y'all making the ads worse by the day, and it pmo 🥀. Praying for y'all downfall.",2,male,"Valencia, Spain",2018-02-12
4056,"I don't like how I can't listen to the songs I want, honestly just switch to apple music",2,male,"Valencia, Spain",2017-11-05
4069,this app has lot of variety of music but does not give you 30 minutes of uninterrupted music time.,2,male,"Vienna, Austria",2018-08-17
4073,"what's the purpose of downloading? it gives the option of downloading playlists which I've done, because I work where the Internet is spotty (so to speak.) and I go to listen to my downloaded media and - sorry - no Internet so you can't use the app. but what is downloading if not that?",2,male,"Hanoi, Vietnam",2018-12-23
4078,constantly crashes. I checked to see if it needed an update and it does not. kinda lame,2,male,"Berlin, Germany",2018-06-12
4093,I hate the new update when I can't just pick a song and just listen after an add or two it plays the worst songs before my song.,2,male,"Warsaw, Poland",2018-05-08
4101,"IT WONT LOAD AND LET ME LOG IN EVEN AFTER I LOGGED OUT, DELETE, AND RESTART MY PHONE. Also Spotify is so boring because we cant design our page (as an android user)",2,male,"Vienna, Austria",2018-01-19
4102,this app keeps giving adds. literally i used to use the premium for 7days one. now they dont have it anymore opened but a family pack. and i dont have my school in here.,2,male,"Edinburgh, United Kingdom",2018-04-25
4103,Who thought changing the navigation UI was a good idea?? Especially adding such a mundane feature to add a playlist??,2,male,"Milan, Italy",2018-11-07
4105,"I can't see my playlists on pc since the last update (same account). I've been listening to a podcast, but suddenly, that has ads (eventhough I have premium), which are way louder than the podcast itself (so you won't be able to listen to it before falling asleep). In my opinion, Spotify seems really money hungry the last few years.",2,male,"Lahore, Pakistan",2018-12-20
4107,very good music,2,male,"Seville, Spain",2017-11-10
4116,1. Desperately needs an unlike/hide function for playlists and albums. Some clever bean made an Album called Discover weekly and that's what Google home plays now every time you try to listen to your Discover weekly. 2. Hidden songs play anyway. Pointless feature that clearly doesn't work 3. The adverts over podcasts even though I have premium are insufferable,2,male,"Valencia, Spain",2018-06-28
4117,"""get two months for just 5.99!"" except we're going to purposely make the menus hard to navigate so we can just charge you the full price, I guess. such a scum move.",2,male,"Krakow, Poland",2018-07-22
4119,still good experience but a lot of irritating ads are nowadays becomes an hurdle to smooth experience.,2,male,"Guangzhou, China",2018-12-29
4121,all good bt primium membership charges very high I can't afford it so please change your primium membership plan,2,male,"Geneva, Switzerland",2018-08-03
4122,"I kind of hate the new premium plan with NORMAL SHUFFLE. Please, just please remove smart shuffle to begin with! I used to really want to go on this app to listen to music peacefully. Now I get random songs I didn't even want.",2,male,"Warsaw, Poland",2018-04-24
4131,"usually works, but STOP suggesting songs I might like. I know what I like and have a playlist for it. and yes I have just shuffle enabled and not the smart shuffle. so frustrating when I have to stop a workout to go back to phone to stop playlist and start it again to listen to what I wanted to hear and not what you think I want to hear. will probably cancel and just make a local playlist...",2,male,"Stockholm, Sweden",2018-03-01
4140,this is Spotify music no songs player only ads player,2,male,"Munich, Germany",2017-11-06
4142,it's good 😊,2,male,"Madrid, Spain",2018-01-24
4150,"Generally it's good but they keep increasing the price and they don't share much with the artists. Also, there's no way to remove ads from podcasts even with the premium subscription.",2,male,"Helsinki, Finland",2018-06-15
4155,"The app is pretty good but there is a issue where I select the track or audio, it just stuck on loading literally forever. Can you please fix This? Thank you",2,male,"Milan, Italy",2018-11-16
4163,Too much ad,2,male,"Warsaw, Poland",2018-01-09
4171,"at this point I should just uninstall, they put on any music not on my playlist and it won't let me skip so they force me to listen to it, I don't even have enough money to afford a house. money obsessed",2,male,"Milan, Italy",2018-01-22
4173,"Spotify has so much false advertisement. I will get the Spotify add that will say ""Enjoy the next 30 minutes of uninterrupted listening"" then it will play a song or two and there will be another set of 4-5 adds. It's so annoying, I would be fine with listening to an add or two after every 30 minutes but after almost every song is ridiculous.",2,male,"Madrid, Spain",2018-08-06
4187,"the new update is gross, nobody needs a create button there, no-one cares that much. please move it back to wherever it came from",2,male,"Seville, Spain",2018-10-19
4188,it runs down your phone battery,2,male,"Delhi, India",2018-12-02
4190,too many ads and u need to be premium to pick a song or wait until tomorrow same with skipping a song theres a limit?? its literally pay to win,2,male,"Rome, Italy",2017-11-19
4194,why are you giving me the same as again and again. 😡🤬,2,male,"Geneva, Switzerland",2018-03-30
4196,"What happened to the no ads, being able to pick songs instead of it being in a shuffle for the Playlist, that's just gone now, what happened?",2,male,"Abu Dhabi, United Arab Emirates",2018-12-23
4197,some songs have lyrics most songs doesn't have lyrics,2,male,"Krakow, Poland",2018-06-04
4201,noti happy I can not hear a song I want I have to hear what they want me to listen to unless I buy premium. I keep forgetting.. so here now I try to listen to what I want them remember why I don't use them,2,male,"Zurich, Switzerland",2018-01-15
4205,I'm moving to yt music. Sadly Amazon echo is connected to this app or theirs and both suck.,2,male,"Helsinki, Finland",2018-10-13
4206,"this new UI is so trash there was no reason to change it...its annoying and confusing i just wanna click a song and it plays a fragment, i knew this app was overrated but geez",2,male,"Hamburg, Germany",2018-03-31
4209,They made the app unusable,2,male,"Barcelona, Spain",2017-11-19
4210,"make an option where you can listen to only ONE song, especially if you search for one, and not an album or radio, that's my problem with Spotify, I rather listen to songs on YouTube than Spotify, the singular song feature has most likely been requested millions of times by now, even YouTube has better quality even without premium, and they're a much bigger company than you, think about it, if you want more listeners, make the premium worth it's money, and possibly better options for us f2ps.",2,male,"Vienna, Austria",2018-01-06
4211,"Really didn't need to force a create button on Spotify, it's something I use once in a blue moon. the home tab is also pretty awful, offers very little for me. I wish you'd give me a way to ignore them both and just give me my library.",2,male,"Valencia, Spain",2018-04-19
4212,won't let me hear the song I Wanna hear,2,male,"Hamburg, Germany",2018-01-09
4213,"Bring back the ""Unplayed"" filter in the podcasts, and I'll switch it to 5 stars!",2,male,"Dublin, Ireland",2018-09-21
4217,love having my own playlists without ads that I can play offline (for that I would rate 5 stars) really dislike the podcasts and audiobooks,2,male,"Birmingham, United Kingdom",2018-03-06
4221,"—edited it; a bug recently, when i play a song, it disappears;( idk if its only me or other more has it, but i rlly kept going back to play the song again:C",2,male,"Helsinki, Finland",2018-02-06
4222,Normally I have no issues but there is a weird crash that keeps happening to Spotify on my Samsung. Tried everything and was wondering if anyone had this issue.,2,male,"Marseille, France",2018-04-29
4226,Bug stuck Advertisement,2,male,"Madrid, Spain",2017-11-17
4233,I hate the ads YouTube music is better,2,male,"Riyadh, Saudi Arabia",2018-12-28
4234,too much adds,2,male,"Kathmandu, Nepal",2018-12-25
4239,you can pick the music you want unless you buy premium,2,male,"Dubai, United Arab Emirates",2018-12-07
4244,"Listen experience low, adds.",2,male,"Lisbon, Portugal",2018-08-19
4245,"I'm only on Spotify because of the community tbh at this point , too many ads and too greedy for premium... can't even look at the lyrics 😞",2,male,"Edinburgh, United Kingdom",2018-01-20
4248,what's with this new create button. I'm never going to touch it and just taking up space,2,male,"Manila, Philippines",2018-11-29
4256,"just pay for the premium YouTube instead 💀 this app is so annoying, ""EnJoy YoUr 30 mInUTeS"" boy it's been 3 minutes and you've given me the same ad twice, I genuinely hate this app.",2,male,"Manchester, United Kingdom",2018-11-11
4258,"Iklan tidak bisa diputar,akibatnya tidak bisa mendengarkan musik.",2,male,"Amsterdam, Netherlands",2018-09-03
4263,"I have premium and it's okay, but the app has been filled with unnecessary gifs everywhere and you can't turn them all off. This has made the app crash or freeze my phone more times than I can count. The gifs just seem unnecessary and without a full way to remove them or turn them ALL off I keep finding myself wondering about a replacement. Once I find one, goodbye Spotify and expensive premium, hello whatever else there is.",2,male,"Paris, France",2018-02-15
4279,"зайшов знайти конкретну пісню. знайшов пісню, а послухати її не можу, бо spotify free дозволяє мені лише слухати той плейлист в якому знаходиться пісня. але не саму пісню. я створив свій плейлист, в яку добавив цю пісню, spotify накидав мені 15 інших пісень. щоб я не міг послухати саме цю пісню. короче це не додаток а тупо треш. просто так заглянути і послухати музику навмання. на вибір додатка.",2,male,"Munich, Germany",2017-11-06
4280,not so much excitement in this aap or enjoying very much it's good app,2,male,"Barcelona, Spain",2018-09-19
4289,Spotify is previous Good but now very bad and liked music not playing,2,male,"Hamburg, Germany",2017-10-27
4290,I would much prefer that new create button at the bottom to be on the far left or not at all. why does it have to be on the dock? why couldn't you just leave it as a button at the top of the library section instead of making a dedicated button for it on the dock,2,male,"Berlin, Germany",2018-09-28
4296,"Has lots of songs to choose from but never plays liked songs for me it always plays ""recommended songs"" which are not picked specifically for me as they say they are (they just put the most popular current songs) they sound like a load of rubbish. I dont want to listen to these songs anymore I want to listen to the songs I want to. I dont know why they added suggested tracks to begin with let me just listen to what I want to.",2,male,"Vienna, Austria",2018-03-29
4303,mobile payment only works one time,2,male,"Dublin, Ireland",2017-11-07
4311,At first it's only good for premium users 🤢🤮 And have a lots of unskippable ads 🤢 and don't repeat the song😡. We can't control the music also🤢🤮😡🤬,2,male,"Paris, France",2018-06-11
4315,almost unusable without a subscription,2,male,"Valencia, Spain",2017-12-03
4320,"Good music but the ads make me mad. I understand the free version has ads, but it'll tell me I'll have 30 minutes with no interruptions just to play another ad after ONE SONG. It's frustrating and ruins my mood. Edit: Please stop giving me the Clorox scentiva ad. I have disliked it countless times, yet it still pops up often. I do not want someone whispering in my ear when I'm trying to listen to music.",2,male,"Birmingham, United Kingdom",2018-06-25
4322,"My phone suddenly no longer supports Dolby Atmos on Spotify after a recent update. Dolby Atmos works fine with other apps, except Spotify. Please fix this.",2,male,"Lyon, France",2018-08-08
4328,primium should be low little more,2,male,"Rome, Italy",2018-03-21
4331,most irritating app. rename this app to adify. ads ads ads and sometimes music. 1 song between 4 to 5 ads. totally disgusting and iritsting. its like forcing users to buy their premium package.,2,male,"Paris, France",2018-07-04
4334,Initially it was a good experience on Spotify but now a days you have set a limit on every song that we now can't play our songs in specific manner and for that we must take your Spotify premium and that is wrong.. at least simply playing the track after one another accordingly must not require a subscription to be taken...,2,male,"Athens, Greece",2018-03-14
4340,I hate this app because I want to hear my own choices I don't want to hear your premium choices so sometime I can notice that Spotify always threaten me to explore their premium so I don't want,2,male,"Hamburg, Germany",2018-06-22
4344,nice vibe,2,male,"Brussels, Belgium",2018-04-16
4345,"in the past it was easy to access/play any songs with no limits... now it wont let me pick any songs by myself!?!?! if says ""choose somgs to play again tomorrow"" and ""get premium to play any song, any time"" like wth was this always here i dont remember this??! [free user]",2,male,"Stockholm, Sweden",2018-06-14
4347,it's okay but it will start playing something no on my playlist that's really annoying they need to fix that.,2,male,"Birmingham, United Kingdom",2018-01-24
4348,worst app for music discovery only ever plays the same 20 songs i pay for premium and you would think it would have a better algorithm. even when you have your playlist on shuffle your already singing the lyrics for the next song before it starts. the shuffle is so predictable.,2,male,"Lisbon, Portugal",2018-07-25
4355,"everything is becoming paid, I can't even play to a part of song I want to listen and I can't play one song again again in a day.... earlier it was nice",2,male,"Munich, Germany",2018-09-25
4363,"your recommendation algorithm isn't as good as it used to be, it's mostly cause where TF is the queue on mobile I can't find it.",2,male,"Copenhagen, Denmark",2017-12-15
4364,"I've been using this app since many years and out if the blue today when I opened Spotify it showed that I need to make an account or login. like all the sings I saved, all the Playlist I made were gone. I again had to make a new account and I dint yhink that I will ever be able to recover my old account.",2,male,"Birmingham, United Kingdom",2018-10-09
4365,if I play any song That can be wrong what I want hear.,2,male,"Edinburgh, United Kingdom",2018-02-08
4367,"we balikin spotify premium seminggu gue perlu banget, gk suka deh",2,male,"Copenhagen, Denmark",2018-03-12
4369,ohne Abo kann man sehr wenig machen und wird ständig mit Werbung voll gespammt,2,male,"Oslo, Norway",2017-12-16
4376,"The app alone is truely amazing, but it's demands for premium upgrade is too annoying, more annoying than the adds between played songs. even instagram nor YouTube do not ask for premium upgrade. with this kind of bhikari/ begging, might just not even download the app.",2,male,"Vienna, Austria",2018-08-25
4377,"30 minutes of uninterrupted music??? 🤔🤔🤔 Today, I played a relaxing nature sounds (piano, waterfall, birds) music, and after the ads, I heard I would have "" 30 minutes uninterrupted music."" Hmm 😒 I was interrupted every 4 minutes.",2,male,"Seville, Spain",2017-12-14
4387,even with payed subscription i get commercials .,2,male,"Budapest, Hungary",2018-02-12
4395,not good,2,male,"Athens, Greece",2017-12-20
4398,why when horizontal viewing cant open lyrics so annoying,2,male,"Vienna, Austria",2018-10-25
4399,"Why is there not a notifications tab IN THE APP to see what your recent notifications were? that's stupid. Why show them at all in my notifications bar on my phone if I can't see what they are also inside the app at all? I clicked a notification something that looked interesting to me, and it didn't go to whatever it was, and now I can't find out about it at all. That's annoying.",2,male,"Manchester, United Kingdom",2018-08-27
4403,the music does not play and I have no internet promblem what's going on ? but I like this app it must fix this promblem,2,male,"Frankfurt, Germany",2018-07-01
4405,too many adds SoundCloud is way better,2,male,"Birmingham, United Kingdom",2018-03-04
4406,"you can't listen to just one song alone, there is an ad every other song unless you get premium, you can't choose song order and there are even more stupid ""features"" that force you to get premium for an ok experience",2,male,"Budapest, Hungary",2018-05-16
4408,Too many ads and everyone knows it's also played podcast so u don't have to announce it every time,2,male,"Copenhagen, Denmark",2017-12-13
4419,"the app keeps getting worse and worse but they keep raising the price. glitches, random pauses, playing random songs off a playlist and now as of may 13th while playing music from a playlist its playing songs at random within the playlist instead of in order. shuffle isnt on and no other settings were changed. the audio volume between the ""DJ"" and tracks is wayyyy too loud. theres too many problems with this app to justify its cost.",2,male,"Dubai, United Arab Emirates",2018-12-27
4420,Cada día funciona peor y con más restricciones. No me atrevo a suscribirme a Premium,2,male,"Helsinki, Finland",2018-03-07
4422,it's kinda fine in the past but then it has stupid ads and when I play a phone music it goes to different songs that are not phonks so fix it now it the ads making annoyed,2,male,"Milan, Italy",2018-05-13
4423,good,3,male,"Córdoba, Argentina",2018-07-15
