reviewId,review,score,gender,location,date
5371,"1) Fix the queue menu. Can't remove songs at all anymore, even with premium, and you can't see additional info on the song or artist without actually playing the song. Including adding music to playlists. It's pointless. 2) Fix editing on the app. It doesn't work hardly at all. If I move more than 2 songs at once it doesn't save. I've spent like 40 minutes trying to move 6 songs because it won't save it. Even tried closing the app. Nothing. 3) App crashes a lot more lately. It's infuriating",4,male,"Hanoi, Vietnam",2013-02-28
5372,ok but ads are too much it's best 😊😊,4,male,"Kampala, Uganda",2014-05-02
5374,recommendations could be better,4,male,"Krakow, Poland",2011-10-16
5375,Brand new phone with nothing installed or anything casuin things to slow down and this app takes like 10 min to start up. Still a good app it just has its moments to fix itself and take time to function before starting the first song,4,male,"Amsterdam, Netherlands",2012-05-14
5376,after every song too many ads are played please fix this and listening experience is excellent,4,male,"Kumasi, Ghana",2014-03-12
5379,takes way to much space in my phone,4,male,"Casablanca, Morocco",2013-12-04
5381,"I really like this app, the only thing keeping me away from giving it from giving it a 5/5 is that sometimes when I try opening the app, it just stays on a black screen so I uave to delete it and reinstall it all over again.",4,male,"Philadelphia, United States",2014-11-14
5382,it's a great app and I'm enjoying using it,4,male,"Dublin, Ireland",2011-10-16
5384,fantastic 😍 man..,4,male,"Lahore, Pakistan",2012-11-18
5385,please add HiRes plan,4,male,"Milan, Italy",2011-11-11
5387,just started using good till now.,4,male,"Los Angeles, United States",2014-08-20
5389,thanks and i am from India,4,male,"Oslo, Norway",2012-03-27
5390,The AI dj pulls songs from the same group of songs over and over again.,4,male,"Beijing, China",2013-08-15
5391,"I love Spotify, it is a great app of use for daily music, and it gives you monthly reviews of what you've listed to. The only thing I find annoying about Spotify is when you get the same ads over and over again. Other than that it's an amazing app.",4,male,"Shenzhen, China",2013-05-01
5392,the best,4,male,"Mexico City, Mexico",2014-09-21
5393,"it hase all of musics i want, but after a few months if you are a free user of the app it will be unavailable.",4,male,"Nairobi, Kenya",2014-06-02
5395,the app is really great for finding new music of a simillartype to the ones you already like. you can discover new artists in a simillar fashion...,4,male,"Krakow, Poland",2012-09-30
5396,Good selection,4,male,"Boston, United States",2014-10-05
5398,"I wish I had more access to things if I had premium. But besides that, I love listening to the music.",4,male,"Kampala, Uganda",2014-02-27
5399,best app but some time later suggest buy premium,4,male,"Phoenix, United States",2014-09-01
5402,keep up with the standards,4,male,"Nairobi, Kenya",2013-10-01
5403,playback is not cool though,4,male,"Dar es Salaam, Tanzania",2014-01-09
5405,it's fine if u pay for premium and I love how whenever I tell them about a bug it's usually fixed with the week I do appreciate that,4,male,"Rome, Italy",2012-04-07
5407,This is a very good appp🎧🎧🎧🎧🎵🎵,4,male,"Milan, Italy",2012-05-16
5408,it's good but after the update it's crashing whenever i click on a song :/,4,male,"Seville, Spain",2012-04-22
5410,please let us enjoy music not so much recharge conditions.,4,male,"Dublin, Ireland",2012-08-23
5413,excellent,4,male,"Kathmandu, Nepal",2013-05-24
5414,it's all good but ads are not good and ads disturbs our music feel,4,male,"Denver, United States",2014-09-25
5417,it's very useless without premium but once you buy premium it's best app there for music,4,male,"Krakow, Poland",2012-10-27
5420,great but has to many ADS,4,male,"Tripoli, Libya",2013-12-03
5421,Brilliant 👏,4,male,"Dar es Salaam, Tanzania",2014-05-02
5422,don't ask for primium,4,male,"Tunis, Tunisia",2014-06-10
5424,nice app,4,male,"Oslo, Norway",2012-01-18
5425,"It'll play music just fine, but if I try to fully open the song that's playing to look at the lyrics or something, it just closes. I've restarted my phone and un/re-installed the app. Spotify locks up and says, ""This app has stopped working.""",4,male,"Phoenix, United States",2014-09-26
5426,good,4,male,"Algiers, Algeria",2014-04-25
5427,best app for music only if you don't have Spotify premium ads are annoying,4,male,"Hanoi, Vietnam",2013-07-23
5430,you should let us transfer for our music and likes of music from our old listening app onto this app and then it would be five stars,4,male,"Quebec City, Canada",2014-07-29
5431,very good for music lovers like me,4,male,"Munich, Germany",2011-12-31
5432,"I would give spotify 5 stars, its definitely a great music app and im very happy with it only problem I have with it is on a tablet, at the moment its sort of broken the player isnt the best and there is no lyrics or insights only in portrait mode. Hopefully they fix this in an update and make it more optimised for android tablets, then I'll be able to give 5 stars 😊",4,male,"Mumbai, India",2012-12-30
5433,how do I change my email without losing the music I downloaded,4,male,"Edinburgh, United Kingdom",2011-11-21
5434,"good for listening music, with some irritation ads",4,male,"Riyadh, Saudi Arabia",2013-06-23
5435,Omg I love it so much but it never loaddddddds so every time I want to use it I have to delete and readd the app it is sooooooooo annoying it never did this before but I still do it because It is such an amazing app,4,male,"Tunis, Tunisia",2014-03-15
5437,I like to listen to songs with Spotify,4,male,"New York, United States",2014-07-14
5438,very nice 👍,4,male,"Durban, South Africa",2014-04-01
5440,"l love Spotify except sometimes there are too many commercials, ads, especially in a different language, but other then that I love it",4,male,"Copenhagen, Denmark",2011-11-15
5442,Good 👍,4,male,"Doha, Qatar",2013-05-24
5443,Good App. & Ready Playlists. Updated 16052025.,4,male,"New York, United States",2014-09-04
5444,"it'll show like 4 different versions of a song but the words don't scroll left to right, so you can read which version you're downloading when searching a song.",4,male,"Phoenix, United States",2014-12-02
5445,"There is a problem with the lyrics in this, the lyrics are not coming, can you fix it, that means play any song but the lyrics don't come in it, if I can get the lyrics then please do it quickly solve this problem 🙏🏻",4,male,"Frankfurt, Germany",2012-09-21
5446,some ads were rly annoying and kept coming back :(,4,male,"Shanghai, China",2013-01-28
5447,It a wonderful 😊 app .....,4,male,"Monterrey, Mexico",2014-10-10
5448,"great app, especially if you go premium",4,male,"Tokyo, Japan",2013-02-20
5449,this app was help full for music production,4,male,"Beijing, China",2013-01-07
5450,Please fix the widgets!,4,male,"Tokyo, Japan",2013-08-21
5453,the repeat button never works...,4,male,"Algiers, Algeria",2014-06-10
5454,quite good,4,male,"Oslo, Norway",2012-01-19
5456,This is good but there should be less ads,4,male,"Lisbon, Portugal",2012-09-19
5460,good,4,male,"Edinburgh, United Kingdom",2012-06-08
5461,I like it,4,male,"Addis Ababa, Ethiopia",2014-06-27
5463,"While I think it's fine to not let me choose the order of my songs, I'd like for the songs to be played when I choose an album to only be from the album, instead of treating it like a radio, since I figured that's what the stations are for. I'd also like/recommend letting people add songs from an album when they search it rather than only when you press ""add to this playlist"". Overall minor gripes as the app has had improvements",4,male,"Quebec City, Canada",2014-07-24
5473,it has gotten better but still I think there is a glitch whenever I open the song to see the lyrics it just crashes i hope they fix it,4,male,"Boston, United States",2014-11-11
5474,"started good at first, been using Spotify for years now. but today I accidentally deleted my Spotify n now when I'm trying to log it, it won't let me sign in using this email, and everytime when I wait, it would say that smth went wrong. can someone help me 😔🙏",4,male,"Guangzhou, China",2013-07-24
5476,good one star is decreased because for some songs lyricsis not given so but other vise excellent,4,male,"Kampala, Uganda",2014-01-06
5477,They upgraded.. Now they are so much better.,4,male,"Krakow, Poland",2012-06-08
5480,Good,4,male,"Guadalajara, Mexico",2014-09-07
5483,"I love it , but I don't like how they add songs to my Playlists",4,male,"Rome, Italy",2012-08-13
5484,it is okay to hear musics,4,male,"San Diego, United States",2014-07-18
5485,good app but ads,4,male,"Lagos, Nigeria",2013-10-20
5486,You said I should try reinstall would you.ind telling me what I am reinstalling here do you mean I should reinstall the Bluetooth? or off my entire android smartphone you mean I shd reinstall or reboot the phone ?,4,male,"Seattle, United States",2014-07-31
5487,Very good for music would be 5 stars but just a little to many advertisements in between listening,4,male,"Seville, Spain",2012-04-25
5488,Love the app. I can listen to songs I want to hear.,4,male,"Tripoli, Libya",2014-01-22
5489,"I have Spotify premium, very good and Spotify dj is so underrated, but it keeps crashing and idk what to do. I uninstalled it, I restarted my phone, and it still won't work. pls fix asap",4,male,"Casablanca, Morocco",2014-03-02
5490,👌,4,male,"Phoenix, United States",2014-11-11
5492,It's been ok for 90% of the time but then it wouldn't let me listen to my liked songs for 2 weeks.,4,male,"San Francisco, United States",2014-10-31
5494,Spotify is great and the audio quality is good. But it would be better if it had a feature to identify songs playing around or voice search.,4,male,"San Antonio, United States",2014-10-14
5495,Enjoy using it,4,male,"Tripoli, Libya",2014-01-27
5496,I don't like if it adds.,4,male,"Durban, South Africa",2014-05-08
5497,"but when you don't have the premium just don't install,because when you pout on a music the put you another one and it's really disturbing",4,male,"Addis Ababa, Ethiopia",2014-01-02
5498,"I am enjoying the app and use it daily , but I do not like the 'DJ' recommendations. Also, the Daily playlists used to provide new music, now it's just repetitive and recommending the same songs from the same artist from different albums. Please add sort by play count feature. I would like to listen to music that I have in my playlists, that have not had much attention. Thanks",4,male,"Jakarta, Indonesia",2012-11-13
5499,"it's good but there are somethings we're in wish there weren't ads also,everytime I would try to play a song you would have to wait for the song to come on, and then it will start playing.",4,male,"Hong Kong, China",2012-12-14
5500,"I have premium but tbh when I didn't I can't say I liked the frequency of the ads, maybe a lil more spaced out would be better tbh. Other than that love the app!",4,male,"Pretoria, South Africa",2014-02-23
5501,FIX THE QUEUE UI AND YOU'LL EARN MY 5 STARS BACK,4,male,"Alexandria, Egypt",2014-01-09
5503,beautiful,4,male,"Dar es Salaam, Tanzania",2013-12-16
5505,good it's spotify.... like what else do i say,4,male,"Hamburg, Germany",2012-08-21
5509,Good App but so many Ads:),4,male,"Hong Kong, China",2013-08-22
5511,I'd rate Spotify 4 Stars because sometimes you add a song to your playlist automatically some song's just becomes blank 😒.....but it really a great app,4,male,"Phuket, Thailand",2012-11-26
5512,Amazing 😍,4,male,"Jeddah, Saudi Arabia",2012-12-03
5513,"the only music I use, the best one though! the only thing I don't like is if you don't have premium, you only have 6 skips an hour 😥",4,male,"Busan, South Korea",2013-01-13
5514,if I asked for one to play. whole album will playing you may have correct these problem,4,male,"Singapore, Singapore",2013-02-24
5515,This app is good but only thing is that u have to pay to use most of the things but otherwise if u pay it very good.,4,male,"Casablanca, Morocco",2013-11-22
5519,"all OK, but the premium........... is not good. I mean why we should use premium and plans and all........... I really don't like it.",4,male,"Edinburgh, United Kingdom",2012-06-23
5520,"It's great! However, I don't like how much premium costs...",4,male,"Rabat, Morocco",2013-12-14
5522,good,4,male,"Busan, South Korea",2013-06-09
5523,please bring back the queue options,4,male,"Guadalajara, Mexico",2014-12-25
5525,good,4,male,"Mombasa, Kenya",2014-03-01
5526,It's a nice app but I hate the advert on sportify. It can be really annoying 😒,4,male,"Nairobi, Kenya",2014-05-15
5530,"Bro, the app is amazing! No complaints at all. But I do feel it's missing a comment section. Just imagine how great it would be if you added that feature!",4,male,"Algiers, Algeria",2014-06-09
5532,okay but I can't see all my song,4,male,"Austin, United States",2014-10-29
5533,"i love spotify, BUT i really really wish i could know whos saved my playlist !!! its frustrating, going and using one of my playlists, then seeing some saves. i dont even SHARE my playlists ... that's why its 4 stars",4,male,"Stockholm, Sweden",2012-08-07
5535,much improved! still not perfect. still too difficult to access certain features.,4,male,"Abu Dhabi, United Arab Emirates",2013-06-07
5536,"Spotify is great, convient and smooth and intuitive. I am traveling and using an e-sim and my premium has ads in the podcasts. kinda whack but overall a minor inconvenience. Will probably use Spotify till I die.",4,male,"Madrid, Spain",2012-06-16
5537,great but have alot of adds💔,4,male,"Chennai, India",2012-11-22
5538,I can search for all kinds of songs rather than other music app,4,male,"Singapore, Singapore",2013-05-27
5542,love it just wished some of my favorite songs didn't disappear,4,male,"Nairobi, Kenya",2014-03-03
5543,4 start couse to many ads over all sick app 100% recommend,4,male,"Durban, South Africa",2014-03-10
5545,awesome 👌 👏,4,male,"Munich, Germany",2012-04-16
5548,"I have only gone into this app today and found it easy to use, and I looked up some records that I have not heard for some time. Great thanks",4,male,"Bangalore, India",2013-04-30
5550,It's OK.,4,male,"Guadalajara, Mexico",2014-08-21
5551,"I love using this app to listen to music. However, I was given the option for 3 months of premium no charge, but it still says I'm on the free plan. After gaining the free trial, I canceled the auto renewal so I wouldn't be charged after the trial is done. I have lost my free trial, and without premium, the ads can be annoying but tolerable.",4,male,"Edinburgh, United Kingdom",2012-03-22
5552,good but lots of ads,4,male,"Vienna, Austria",2012-05-04
5553,"Nevermind, I can't even do anything once again, PLEASE FIX THIS, SPOFITY AB",4,male,"Lisbon, Portugal",2011-12-12
5554,so many ads hyys but its okay,4,male,"Singapore, Singapore",2012-11-24
5555,"after i update my spotify, there is a bug in my spotify app...i can't go to the song page please fix this bug",4,male,"Frankfurt, Germany",2012-01-18
5556,"not much issues with this app, cant really say anything bad, exept the fact how loud the ads are.... there is quite a noise difference wich annoys me and just hurts my ears...",4,male,"Harare, Zimbabwe",2014-06-02
5557,I think there are some issues on the app,4,male,"Prague, Czech Republic",2012-03-18
5558,Spotify is a great app I use it WAY too much a bug I've found is on Android 12 it keeps crashing whenever I open certain apps or just randomly. thanks,4,male,"Durban, South Africa",2014-01-27
5559,it is really nice,4,male,"Ho Chi Minh City, Vietnam",2013-01-01
5560,nice app 🙂👍🏻,4,male,"Tijuana, Mexico",2014-09-04
5561,this app is good and there is all types of music in this but only one thing is fault that is it uses more data...,4,male,"Lagos, Nigeria",2014-01-19
5563,with DJ x it's amazing just make sure he knows the artist we like,4,male,"Guangzhou, China",2013-07-09
5564,"everything is good except ads every 2 songs!(when I select song). and it tells I'll get 30 min of ad free and a small music, that is too long!",4,male,"Osaka, Japan",2012-12-21
5566,good app,4,male,"Alexandria, Egypt",2014-03-12
5567,best music experience,4,male,"Valencia, Spain",2011-12-05
5568,Much of the experience was ok but I only have one issue about the music pausing itself when I want it to play in the background as am doing something else .,4,male,"Zurich, Switzerland",2012-03-11
5569,"Love it! Sadly idk why the lyrics won't show up when I click the ""show lyrics"" (T_T) i tried to reinstall it but it still won't work",4,male,"Monterrey, Mexico",2014-08-27
5570,"good 👍 (4 starts because of the UX of the app : some useless features are easier to access than the really useful ones, but I know Spotify already knows that...)",4,male,"Hong Kong, China",2012-11-14
5571,I dont get that many song skips,4,male,"Lisbon, Portugal",2012-07-19
5572,"As Borat would say, ""Very nice!"" but ads every other song and not being able to pick what songs I want and when is ""Not nice!"".",4,male,"Dublin, Ireland",2012-10-16
5575,good but to many ads,4,male,"Valencia, Spain",2012-06-13
5578,it is 5 starts but the thing is for some reason I'm not able to listen to any music?like everytime I select a music it tells me that I have discovered a premium feature? can anyone please help me ?,4,male,"Boston, United States",2014-08-29
5579,you can include some feature like Google's song detection but better and show lyrics of downloaded songs when there is no connection,4,male,"Amsterdam, Netherlands",2012-02-16
5583,verry niceee,4,male,"Cancun, Mexico",2014-08-17
5585,useful,4,male,"Windhoek, Namibia",2014-01-14
5586,"it's really good but when ever I try to play my Playlist when I press the green button it play a total different song then the on I have or when I press the song it only gets part of it so then I have to try to find the song but when I press it, it don't work the rest of it is good but can u do something about it please?",4,male,"Phuket, Thailand",2013-05-16
5587,"Pretty good! The shorts/videos stuff is obnoxious. Wish there were better social music sharing features and less garbage ""shorts"" content. Please don't try to be tiktok.",4,male,"Glasgow, United Kingdom",2012-11-08
5590,"fist impression, really good but it plays my playlist NOT in order unless you have a trial or membership (which I'M NOT PAYING FOR because I can't), and it's hard to find songs that have titles that aren't in English (but that's probably a skill issue) very cool, but needs an update for the playlist thing :>",4,male,"Austin, United States",2014-12-29
5591,Op but not op,4,male,"Calgary, Canada",2014-07-18
5593,isn't it a little too brutal that a freemium user can't even play a song found by beatfind?,4,male,"Stockholm, Sweden",2012-01-06
5594,"there's songs I didn't even listen to in my top songs 2022, pls fix (User: Дриппй <3)",4,male,"Karachi, Pakistan",2013-05-06
5595,is good but it have ads and no real videos,4,male,"Durban, South Africa",2013-10-04
5596,song are so good and remix is on fire I love it so much can you pls aad some hindi remix in electrical guitar thanks,4,male,"Stockholm, Sweden",2011-12-11
5597,gud to use,4,male,"Accra, Ghana",2014-06-21
5600,"ads are the problem nothing else ,Good",4,male,"Tijuana, Mexico",2014-07-19
5603,"I've had this app for years and paid for the premium, but since the last update it doesn't automatically start playing when I'm driving and connected. I have to go into the app now and click play, which kind of defeats the hands free safety feature since I have to then pick up my phone, go into the app, and click play while driving. Before the update it would just automatically play where you left off as soon as you turned your radio system on. Hopefully there's an update to fix this soon.",4,male,"Singapore, Singapore",2013-02-17
5604,best app for music.....top notch recommendations even u get recommendation of many superb songs of many underrated singers.... only one thing i suggest to Spotify...pls song quality should be little bit better for free users...,4,male,"Busan, South Korea",2013-03-16
5605,Honestly a great app but if you don't have premium it can be one of the most annoying apps on google play. That is also why i cracked it and now i enjoy all the premium benefits without paying 8€.,4,male,"Denver, United States",2014-11-29
