review,sentiment,Polaridad_Clustering,Topic_ID,Palabras_Clave,location,gender,date
Very nice application for music platform.I love Spotify. Good app,positivo,positivo,0,"devices, choice, care, seamless, service, enjoyable, enjoy, cost","Melbourne, Australia",female,2013-06-07
I'm listening to Laho rn so just collect the five stars,positivo,positivo,0,"devices, choice, care, seamless, service, enjoyable, enjoy, cost","Taipei, Taiwan",male,2010-08-02
"Updated again after 9 years of subscription. thank you, Spotify. :)",positivo,positivo,0,"devices, choice, care, seamless, service, enjoyable, enjoy, cost","Seoul, South Korea",male,2010-07-25
"By the main Spotify, editor and promoter.And, , if not dedicated to the..thanks..!@!.",positivo,positivo,0,"devices, choice, care, seamless, service, enjoyable, enjoy, cost","Monterrey, Mexico",male,2012-02-24
bloody brilliant. can listen to all my favorite songs,positivo,positivo,1,"phone, catalog, update, keeps, account, time, complaints, playing, taste, price","Nadi, Fiji",female,2013-02-16
What can I say ? it's too good.,positivo,positivo,0,"devices, choice, care, seamless, service, enjoyable, enjoy, cost","Ho Chi Minh City, Vietnam",male,2010-07-04
Spotify has become the only music source for me. has a huge selection of music. anything you can think of you can find here. is an outstanding product end service and for the money you can't beat it it's easy on your wallet I can restore some peace of mind highly recommend Spotify over any of the brand or service out there it's a very outstanding product I'm happy to have it on my phone and my laptop I use it all the time not a day goes by I don't use it.,positivo,positivo,1,"phone, catalog, update, keeps, account, time, complaints, playing, taste, price","Christchurch, New Zealand",female,2013-07-21
have been using this app for 6 years 0 complaints prices are rising but you definitely get your money's worth! beets xm all day and twice on sundays,positivo,positivo,5,"favourite, trouble, interface, reliable, plans, features, extensive, adfree, massive, time","Christchurch, New Zealand",female,2013-08-16
been using it for years. best music app ever,positivo,positivo,0,"devices, choice, care, seamless, service, enjoyable, enjoy, cost","Guadalajara, Mexico",male,2012-03-07
"good music, good podcasts. great listening no matter what you are looking for.",positivo,positivo,3,"personalized, enjoyable, subscriber, recommendations, fast, playback, reliable, anytime, offline, podcasts","São Paulo, Brazil",female,2013-02-04
cant beat it BLOODY FELL IN LOVE WITH THE APP 5YRS AGO AND TGATS IT I DOWNLOAD IT EVERY NEW PHONE I GET NEVER HAD A MAJOR ISSUE GET THE APP YA WONT REGRET IT,positivo,positivo,1,"phone, catalog, update, keeps, account, time, complaints, playing, taste, price","Toronto, Canada",male,2012-04-15
a free fire mein gana Sun sakte hain my Suna sakte aap,positivo,positivo,0,"devices, choice, care, seamless, service, enjoyable, enjoy, cost","Rome, Italy",male,2009-01-17
my mb over at kb is overd don's not app unintali app prank intail app verygood app yes 5 star app okay bye and bye VERY GOOD APP 1 OFFLINE MUSIC OKAY,positivo,positivo,3,"personalized, enjoyable, subscriber, recommendations, fast, playback, reliable, anytime, offline, podcasts","Johannesburg, South Africa",male,2011-06-06
been using for about 12 years. don't plan on stopping,positivo,positivo,1,"phone, catalog, update, keeps, account, time, complaints, playing, taste, price","Phoenix, United States",male,2012-04-16
Perfect! That's all I have to say about the service I receive.... Perfect.,positivo,positivo,0,"devices, choice, care, seamless, service, enjoyable, enjoy, cost","Stockholm, Sweden",male,2009-07-01
great experience. it is the best way of choosing my daily mood and much it with a list of songs and it is always perfect.,positivo,positivo,2,"podcasts, access, weekly, discover, bands, selection, affordable, obscure, clean, vast","Adelaide, Australia",female,2013-10-17
smooth ui and you have all type of music any type anytime anyone listen there favourite song,positivo,positivo,1,"phone, catalog, update, keeps, account, time, complaints, playing, taste, price","Tripoli, Libya",male,2010-12-10
"really good songs you can turn off phone, tablet and the music will still be playing.",positivo,positivo,1,"phone, catalog, update, keeps, account, time, complaints, playing, taste, price","Guayaquil, Ecuador",female,2013-01-06
I once wanted to be a DJ so I think now it's time for me to be a DJ,positivo,positivo,5,"favourite, trouble, interface, reliable, plans, features, extensive, adfree, massive, time","Port Moresby, Papua New Guinea",female,2013-05-28
"love it,it's the best streaming platform for me",positivo,positivo,4,"friends, useful, platform, student, ease, lover, catalogue, family","Phoenix, United States",male,2011-10-21
"the cookie dialog box is popping up frequently, even if you've already filled the form. Is it a strategy to make us tap ""accept all"" accidentally?",positivo,positivo,0,"devices, choice, care, seamless, service, enjoyable, enjoy, cost","Jerusalem, Israel",male,2009-12-15
Easy listening. variety of I like to hear.>,positivo,positivo,2,"podcasts, access, weekly, discover, bands, selection, affordable, obscure, clean, vast","Lahore, Pakistan",male,2010-05-22
great app but why can't we just play song without switching on my data it pisses me off,positivo,positivo,5,"favourite, trouble, interface, reliable, plans, features, extensive, adfree, massive, time","Mumbai, India",male,2009-11-13
YO JUST SAW THAT UPDATE WHERE YOU CAN PRESS & HOLD THE DJ BUTTON FOR A REQUEST so useful when he doesn't get the vibe right - he plays too much of one artist,positivo,positivo,1,"phone, catalog, update, keeps, account, time, complaints, playing, taste, price","Tunis, Tunisia",male,2011-01-08
"Through Spotify premium, I have been able to improve my music listening experience, ads free, personal dj and all. Spotify provides the best listening experience",positivo,positivo,6,"option, queue, personal, worth, plenty, problem, genres, rate, shuffle, mixes","Canberra, Australia",female,2013-05-04
very few ads with good quality without premium,positivo,positivo,0,"devices, choice, care, seamless, service, enjoyable, enjoy, cost","Busan, South Korea",male,2009-11-17
it was a good day so I was playing a song,positivo,positivo,0,"devices, choice, care, seamless, service, enjoyable, enjoy, cost","Doha, Qatar",male,2010-07-23
se necesita la radio antigua. esa si era radio.,positivo,positivo,0,"devices, choice, care, seamless, service, enjoyable, enjoy, cost","San Diego, United States",male,2012-02-12
awesome app! premium service is amazing and totally worth it.,positivo,positivo,6,"option, queue, personal, worth, plenty, problem, genres, rate, shuffle, mixes","Salvador, Brazil",male,2012-04-26
loving the AI options and the DJ so dope,positivo,positivo,4,"friends, useful, platform, student, ease, lover, catalogue, family","Valencia, Spain",male,2008-10-17
100/ 100 good app but please remove ads,positivo,positivo,0,"devices, choice, care, seamless, service, enjoyable, enjoy, cost","Riyadh, Saudi Arabia",male,2010-01-08
"easy to create playlists for a variety of uses, accessing music for streaming, listening and making podcasts",positivo,positivo,2,"podcasts, access, weekly, discover, bands, selection, affordable, obscure, clean, vast","Toronto, Canada",male,2011-08-28
"love the Variety! Mainly used with my ""buds""!!",positivo,positivo,5,"favourite, trouble, interface, reliable, plans, features, extensive, adfree, massive, time","Wellington, New Zealand",female,2013-10-23
Spotify is great for doing things around the house,positivo,positivo,6,"option, queue, personal, worth, plenty, problem, genres, rate, shuffle, mixes","Accra, Ghana",male,2010-09-14
I like that I can keep listening to music even when the machine sleeps,positivo,positivo,1,"phone, catalog, update, keeps, account, time, complaints, playing, taste, price","Seville, Spain",male,2009-03-18
I've found songs on here i didn't think was possible..,positivo,positivo,5,"favourite, trouble, interface, reliable, plans, features, extensive, adfree, massive, time","Shanghai, China",male,2010-08-17
this app is just good who doesnt like music if u dont then get a life lil bro,positivo,positivo,0,"devices, choice, care, seamless, service, enjoyable, enjoy, cost","Madrid, Spain",male,2009-01-08
"i love music . such black pink,bts ,stay kids,red velvet,babymonster",positivo,positivo,0,"devices, choice, care, seamless, service, enjoyable, enjoy, cost","Athens, Greece",male,2009-07-10
Nice Music app but I request more affordable premium plans.,positivo,positivo,5,"favourite, trouble, interface, reliable, plans, features, extensive, adfree, massive, time","Port Moresby, Papua New Guinea",female,2013-02-12
it has lyrics all I love this app,positivo,positivo,0,"devices, choice, care, seamless, service, enjoyable, enjoy, cost","Port Moresby, Papua New Guinea",female,2013-04-04
it's nice since l have been using to listen verity of songs,positivo,positivo,0,"devices, choice, care, seamless, service, enjoyable, enjoy, cost","Córdoba, Argentina",female,2012-12-15
exceptional variety in music ! enjoy this service a lot!,positivo,positivo,0,"devices, choice, care, seamless, service, enjoyable, enjoy, cost","Lagos, Nigeria",male,2010-09-02
they are dropping a lot of banger and I really like the app,positivo,positivo,5,"favourite, trouble, interface, reliable, plans, features, extensive, adfree, massive, time","São Paulo, Brazil",female,2013-02-07
Spotify is good it works properly and I can play all of my favourite songs,positivo,positivo,5,"favourite, trouble, interface, reliable, plans, features, extensive, adfree, massive, time","Hanoi, Vietnam",male,2010-08-06
"wow daebak , this app is amazing , every song on this planet is here",positivo,positivo,0,"devices, choice, care, seamless, service, enjoyable, enjoy, cost","Ho Chi Minh City, Vietnam",male,2009-11-14
Allow spotify to do next every time we want to,positivo,positivo,5,"favourite, trouble, interface, reliable, plans, features, extensive, adfree, massive, time","Medellín, Colombia",male,2012-07-18
I use it all the time and I dig it,positivo,positivo,5,"favourite, trouble, interface, reliable, plans, features, extensive, adfree, massive, time","Kumasi, Ghana",male,2011-02-10
best app I've seen in many years....it's having everything I want...keep it up admin...SALUTE,positivo,positivo,0,"devices, choice, care, seamless, service, enjoyable, enjoy, cost","Tripoli, Libya",male,2010-09-04
I would give it ten Stars if I could. Sidenote how many times you going to make me change passwords OMG,positivo,positivo,0,"devices, choice, care, seamless, service, enjoyable, enjoy, cost","Amsterdam, Netherlands",male,2009-03-06
sirf advertisement sunne me kaam aata hai ye app gane to youtube me hi sunta hoon,positivo,positivo,0,"devices, choice, care, seamless, service, enjoyable, enjoy, cost","Mombasa, Kenya",male,2010-10-09
"Spotify, you're the Lamine Yamal of music streaming - always delivering magic! As a Barcelona fan, I appreciate how you help me jam out to Yamal's goal celebrations. Seriously though, your Discover Weekly playlists are genius! 5/5 stars from this Blaugrana fan!",positivo,positivo,3,"personalized, enjoyable, subscriber, recommendations, fast, playback, reliable, anytime, offline, podcasts","Krakow, Poland",male,2009-08-02
"it's very very very good,and thanks for this app",positivo,positivo,0,"devices, choice, care, seamless, service, enjoyable, enjoy, cost","Abu Dhabi, United Arab Emirates",male,2010-05-10
"Music recommendation is peak, I discovered so many bands I would have never found thanks to Spotify.",positivo,positivo,4,"friends, useful, platform, student, ease, lover, catalogue, family","Durban, South Africa",male,2010-11-04
it good but this app doesn't add my institution federal polytechnic offa,positivo,positivo,0,"devices, choice, care, seamless, service, enjoyable, enjoy, cost","Mombasa, Kenya",male,2011-03-25
"Overall, I am completely satisfied with this app in all aspects.",positivo,positivo,4,"friends, useful, platform, student, ease, lover, catalogue, family","Tunis, Tunisia",male,2011-01-19
only place I go for all the podcasts I listen to,positivo,positivo,2,"podcasts, access, weekly, discover, bands, selection, affordable, obscure, clean, vast","Salvador, Brazil",female,2012-09-15
very nice application I not do premium also it not shows add it is very good app,positivo,positivo,0,"devices, choice, care, seamless, service, enjoyable, enjoy, cost","Amsterdam, Netherlands",male,2008-10-19
I have no words Still app is the best,positivo,positivo,0,"devices, choice, care, seamless, service, enjoyable, enjoy, cost","Jacksonville, United States",male,2012-04-09
It is a great songs app specificly wellerman,positivo,positivo,0,"devices, choice, care, seamless, service, enjoyable, enjoy, cost","Kuala Lumpur, Malaysia",male,2009-12-10
never have issues. They have always treated right to keep me subscribing. Highly recommend.,positivo,positivo,1,"phone, catalog, update, keeps, account, time, complaints, playing, taste, price","Montevideo, Uruguay",female,2012-10-18
Amazing! I do not use it a lot but really amazing!,positivo,positivo,0,"devices, choice, care, seamless, service, enjoyable, enjoy, cost","Port Moresby, Papua New Guinea",female,2013-05-29
the best audio song see the another app also,positivo,positivo,3,"personalized, enjoyable, subscriber, recommendations, fast, playback, reliable, anytime, offline, podcasts","Warsaw, Poland",male,2009-05-23
it's great for music I just wish we were able to pick the order of the songs,positivo,positivo,0,"devices, choice, care, seamless, service, enjoyable, enjoy, cost","La Paz, Bolivia",female,2013-01-22
Great app. Doing all what we need. Just don't increase the price anymore for one podcast production. We are here for small bands music.,positivo,positivo,1,"phone, catalog, update, keeps, account, time, complaints, playing, taste, price","Barcelona, Spain",male,2009-03-22
"It's good, just please remove the forced shuffle",positivo,positivo,6,"option, queue, personal, worth, plenty, problem, genres, rate, shuffle, mixes","Edinburgh, United Kingdom",male,2008-11-11
i got every music i love ilike music too much,positivo,positivo,4,"friends, useful, platform, student, ease, lover, catalogue, family","Gold Coast, Australia",female,2013-04-27
a very good app for music listeners.a very good app,positivo,positivo,0,"devices, choice, care, seamless, service, enjoyable, enjoy, cost","Phoenix, United States",male,2012-02-20
"best app for me out of 24 hours I'm 23 hours on Spotify expressing my feelings through songs. It's all good but I have 1 slight problem. this didn't happen before but today I was listening to songs and I took a break,I came back in the afternoon and accidentally clicked a song I didn't wanna hear, so I clicked another song from my playlist and and message popped up saying pick any songs for tomorrow and something like that and it was ""explore premium and when I tried to click the song same thing",positivo,positivo,2,"podcasts, access, weekly, discover, bands, selection, affordable, obscure, clean, vast","Frankfurt, Germany",male,2009-07-24
it's just though but the advert are too much for us who don't do premium,positivo,positivo,0,"devices, choice, care, seamless, service, enjoyable, enjoy, cost","Toronto, Canada",male,2011-10-08
I love spotify the songs mostly which I can't download from other apps I can in spotify. I mostly listen to music so spotify helps me real well. so I am happily giving 5 stars,positivo,positivo,0,"devices, choice, care, seamless, service, enjoyable, enjoy, cost","Melbourne, Australia",female,2013-05-26
it the best application ani I like the free servise I hope it will continue for ever for middle class or poor peoples thanks,positivo,positivo,5,"favourite, trouble, interface, reliable, plans, features, extensive, adfree, massive, time","Christchurch, New Zealand",female,2013-09-19
"well I'd rate it a 10, obviously only if one has premium otherwise it's not quite useful, however I've had the best experience with its premium, and it's not even that expensive it's only like $1.25 in my country.",positivo,positivo,0,"devices, choice, care, seamless, service, enjoyable, enjoy, cost","Taipei, Taiwan",male,2010-03-02
very good app I am enjoying old songs I am very happy this app thank you spotify,positivo,positivo,0,"devices, choice, care, seamless, service, enjoyable, enjoy, cost","Stockholm, Sweden",male,2008-12-06
nice app i have been using from the 3 years.,positivo,positivo,0,"devices, choice, care, seamless, service, enjoyable, enjoy, cost","Washington DC, United States",male,2011-08-24
it is amazing bcaus here we can hear aur favourite songs,positivo,positivo,5,"favourite, trouble, interface, reliable, plans, features, extensive, adfree, massive, time","Munich, Germany",male,2009-01-04
one of the best and my most fav app,positivo,positivo,0,"devices, choice, care, seamless, service, enjoyable, enjoy, cost","Lisbon, Portugal",male,2009-04-21
One of the best ways to listen to your favorite songs,positivo,positivo,6,"option, queue, personal, worth, plenty, problem, genres, rate, shuffle, mixes","Harare, Zimbabwe",male,2010-11-23
I want to rate this experience cause is it beautiful app I ever seen,positivo,positivo,6,"option, queue, personal, worth, plenty, problem, genres, rate, shuffle, mixes","Tel Aviv, Israel",male,2010-05-30
I really enjoy spotify for listening to downloaded content as I am on area's without service more often than not.,positivo,positivo,0,"devices, choice, care, seamless, service, enjoyable, enjoy, cost","Guangzhou, China",male,2010-08-19
Love the variety of songs available and the attempt to recommend similar songs.,positivo,positivo,1,"phone, catalog, update, keeps, account, time, complaints, playing, taste, price","Kampala, Uganda",male,2011-04-30
literally the best music service there is... only needs to lower some advertisement,positivo,positivo,0,"devices, choice, care, seamless, service, enjoyable, enjoy, cost","Abuja, Nigeria",male,2011-01-12
hi i love these app and song to sing and play with Dj,positivo,positivo,4,"friends, useful, platform, student, ease, lover, catalogue, family","Ottawa, Canada",male,2011-09-13
"Best music app out there in my personal opinion, but you really need premium to get the best experience. But overall a very good app for all things music and podcast related.",positivo,positivo,6,"option, queue, personal, worth, plenty, problem, genres, rate, shuffle, mixes","Seattle, United States",male,2012-04-06
one of the best music App I have ever encountered with their AI DJ which brings u exceptional mixes of music u like I think they are the best for now,positivo,positivo,6,"option, queue, personal, worth, plenty, problem, genres, rate, shuffle, mixes","Sydney, Australia",female,2013-04-29
"love it,on the road allot,on all the time",positivo,positivo,5,"favourite, trouble, interface, reliable, plans, features, extensive, adfree, massive, time","Brisbane, Australia",female,2013-09-21
it's is good for listening songs and download,positivo,positivo,2,"podcasts, access, weekly, discover, bands, selection, affordable, obscure, clean, vast","Prague, Czech Republic",male,2009-08-05
Love this app reliable if you pay for it but 5 out of five,positivo,positivo,3,"personalized, enjoyable, subscriber, recommendations, fast, playback, reliable, anytime, offline, podcasts","Frankfurt, Germany",male,2009-05-19
love you Spotify for removing her....sanam teri kasam,positivo,positivo,0,"devices, choice, care, seamless, service, enjoyable, enjoy, cost","Mumbai, India",male,2010-06-24
this app has been wonderful ever since like 2022 this app will never the only thing I don't like the adds thats all,positivo,positivo,0,"devices, choice, care, seamless, service, enjoyable, enjoy, cost","Toronto, Canada",male,2012-03-28
"Got a minor bug: In the ""liked songs menu,"" you can filter the songs based on the genre. I use the aforementioned menu to get new music to add to a designated playlist later. The issue is if you filter it to a genre, then unlike all the songs in the respective filter, you can't select a different filter even if you take close and reload the app. The only way to fix it is to add a song of the ""filtered genre""",positivo,positivo,0,"devices, choice, care, seamless, service, enjoyable, enjoy, cost","Munich, Germany",male,2009-08-04
"Love the app! I wish there was a way to edit folders on mobile, though!",positivo,positivo,6,"option, queue, personal, worth, plenty, problem, genres, rate, shuffle, mixes","Perth, Australia",female,2013-09-24
I found what I like without the pressure to subscribe.,positivo,positivo,5,"favourite, trouble, interface, reliable, plans, features, extensive, adfree, massive, time","Montreal, Canada",male,2011-10-25
you can listen music in a good way,positivo,positivo,0,"devices, choice, care, seamless, service, enjoyable, enjoy, cost","Suva, Fiji",female,2013-11-02
I love the songs and lil teace and juice world are fire at making songs,positivo,positivo,0,"devices, choice, care, seamless, service, enjoyable, enjoy, cost","Brisbane, Australia",female,2013-07-04
"Great platform! Everytime it delivers on usage interface, excellent sound quality and exceptional on new and existing track search.",positivo,positivo,0,"devices, choice, care, seamless, service, enjoyable, enjoy, cost","Santa Cruz, Bolivia",male,2012-07-29
very useful to gather knowledges which is equivalent to reading books,positivo,positivo,3,"personalized, enjoyable, subscriber, recommendations, fast, playback, reliable, anytime, offline, podcasts","Houston, United States",male,2011-11-14
Definitely one of the best music apps I've ever used!!!!!,positivo,positivo,0,"devices, choice, care, seamless, service, enjoyable, enjoy, cost","Nairobi, Kenya",male,2010-09-16
love listening to music and love this app,positivo,positivo,0,"devices, choice, care, seamless, service, enjoyable, enjoy, cost","La Paz, Bolivia",male,2012-05-29
I like this updated version thank you but it says to update again I don't wanna update it again. it's much better works faster,positivo,positivo,2,"podcasts, access, weekly, discover, bands, selection, affordable, obscure, clean, vast","Singapore, Singapore",male,2009-11-22
very worthwhile application. so glad I subscribed to premium,positivo,positivo,0,"devices, choice, care, seamless, service, enjoyable, enjoy, cost","Cape Town, South Africa",male,2011-06-21
Doesnt allow you to play just a single song because it shuffles it and adds other music infront of it before you can listen to the one that you want to listen to.,positivo,positivo,0,"devices, choice, care, seamless, service, enjoyable, enjoy, cost","Birmingham, United Kingdom",male,2009-05-20
sound and audio is clear and all big songs,positivo,positivo,1,"phone, catalog, update, keeps, account, time, complaints, playing, taste, price","New York, United States",male,2011-07-12
I really like to be able to listen to audiobooks!,positivo,positivo,0,"devices, choice, care, seamless, service, enjoyable, enjoy, cost","Auckland, New Zealand",female,2013-04-04
It does exactly what I need to do in ways that's usually better than what I expected,positivo,positivo,6,"option, queue, personal, worth, plenty, problem, genres, rate, shuffle, mixes","Jerusalem, Israel",male,2009-11-15
"best music app, it is just amazing. but the problem is its premium policy that is doesn't let download song offline without paying is not good , otherwise whole app is best",positivo,positivo,2,"podcasts, access, weekly, discover, bands, selection, affordable, obscure, clean, vast","Tunis, Tunisia",male,2010-12-04
I wish playstore had a zero star option,positivo,positivo,6,"option, queue, personal, worth, plenty, problem, genres, rate, shuffle, mixes","Santiago, Chile",female,2012-12-07
we get more songs in music apps I loved the sportify very much than every apps,positivo,positivo,5,"favourite, trouble, interface, reliable, plans, features, extensive, adfree, massive, time","São Paulo, Brazil",female,2012-12-08
lun app ha isko download mat kre shukriya,positivo,positivo,2,"podcasts, access, weekly, discover, bands, selection, affordable, obscure, clean, vast","Dallas, United States",male,2011-08-24
"easy to use, lyrics on point,when you update the App you don't loose anything.",positivo,positivo,2,"podcasts, access, weekly, discover, bands, selection, affordable, obscure, clean, vast","Rosario, Argentina",female,2012-09-18
"Yes, it's recommend. It's worth the price... although,",positivo,positivo,1,"phone, catalog, update, keeps, account, time, complaints, playing, taste, price","Melbourne, Australia",female,2013-07-17
"Spotify's strengths include its extensive music library, personalized playlists, and ad-free listening for premium users, as well as its user-friendly interface and ability to connect with friends.",positivo,positivo,5,"favourite, trouble, interface, reliable, plans, features, extensive, adfree, massive, time","San Francisco, United States",male,2012-03-07
give option where lyrics are still on screen even on next song.,positivo,positivo,6,"option, queue, personal, worth, plenty, problem, genres, rate, shuffle, mixes","Calgary, Canada",male,2011-08-20
"The Spotify free service sounds better than the iheart free service. I'm very happy with the free service. it reminds me of VEVO of the 1990's to present. A lot of gamers online don't understand is you can go in your own party and lock it down and then, play Spotify in the background and play your violent video games, I love that about Spotify. 2025",positivo,positivo,3,"personalized, enjoyable, subscriber, recommendations, fast, playback, reliable, anytime, offline, podcasts","Perth, Australia",female,2013-11-25
mujhe bahut pasand hai yeh app thoda bahut ad aate hain par gane SAB 1 number ke hote Hain,positivo,positivo,0,"devices, choice, care, seamless, service, enjoyable, enjoy, cost","Durban, South Africa",male,2011-06-21
we need to be able to select all songs at once add add them,positivo,positivo,0,"devices, choice, care, seamless, service, enjoyable, enjoy, cost","Guayaquil, Ecuador",male,2012-08-10
I have used Pandora and YouTube for my music listening go to. but now I found Spotify I will never use another.,positivo,positivo,0,"devices, choice, care, seamless, service, enjoyable, enjoy, cost","Edinburgh, United Kingdom",male,2009-04-30
best for karan aujla song but ads nhi Chahiye,positivo,positivo,0,"devices, choice, care, seamless, service, enjoyable, enjoy, cost","Santa Cruz, Bolivia",male,2012-05-16
the subscription is nice but they need to put a little new features in there free service,positivo,positivo,5,"favourite, trouble, interface, reliable, plans, features, extensive, adfree, massive, time","Amsterdam, Netherlands",male,2009-06-02
"all good. u have money go for premium. if not, just listen to the ads. like me.. haha..",positivo,positivo,3,"personalized, enjoyable, subscriber, recommendations, fast, playback, reliable, anytime, offline, podcasts","Nairobi, Kenya",male,2011-05-17
"Works well for me and it's my main music app. I just rated it 4 stars because in the latest update for some reason when I turn off the phone while inside a playlist and turn it on again, the list refreshes and jumps back to the top of the list and then I have to scroll down to get to the song. It becomes annoying with long lists like Liked Songs.",positivo,positivo,2,"podcasts, access, weekly, discover, bands, selection, affordable, obscure, clean, vast","Budapest, Hungary",male,2009-04-17
"Great app for all my music but please get rid of that stupid ""+"" bottom right. It's already in the top corner, we know where to find it.",positivo,positivo,0,"devices, choice, care, seamless, service, enjoyable, enjoy, cost","Quebec City, Canada",male,2011-10-10
good for music and got all music needed,positivo,positivo,0,"devices, choice, care, seamless, service, enjoyable, enjoy, cost","Boston, United States",male,2011-07-31
"spotify,i will give full 5 star to this app this is only app i can hear music peacefully and i have one request and that is a problem when i delete a playlist it does remove from library but not from the front page i tried it several times even i delete app and then reinstall it but did not work.please fix this problem in next update.And overall app is really good.Thank you spotify..",positivo,positivo,1,"phone, catalog, update, keeps, account, time, complaints, playing, taste, price","Bogotá, Colombia",female,2012-08-29
greatest music app of all time the quality is perfect and has all songs you look for and simple to use make your own playlist that keeps you on tone and has suggestions for your playlist best or what,positivo,positivo,6,"option, queue, personal, worth, plenty, problem, genres, rate, shuffle, mixes","Rio de Janeiro, Brazil",male,2012-05-15
"love that I can find the music genres and tunes I love depending on my mood, vibe or day.",positivo,positivo,2,"podcasts, access, weekly, discover, bands, selection, affordable, obscure, clean, vast","Lyon, France",male,2009-01-28
"Listen to music for free, totally cool app love the fact that it is so spot on with the music it recommends for me giving me an opportunity to listen to new music that I love.",positivo,positivo,1,"phone, catalog, update, keeps, account, time, complaints, playing, taste, price","Asunción, Paraguay",female,2013-01-25
gives all the best taste and recommendations I need,positivo,positivo,1,"phone, catalog, update, keeps, account, time, complaints, playing, taste, price","Lagos, Nigeria",male,2010-10-05
Best app soh far. problem is the ads,positivo,positivo,6,"option, queue, personal, worth, plenty, problem, genres, rate, shuffle, mixes","Tijuana, Mexico",male,2011-10-19
"update: My Premium subscription issue has been resolved. Thank you for being responsive, and kudos to Spotify Support!",positivo,positivo,1,"phone, catalog, update, keeps, account, time, complaints, playing, taste, price","Seoul, South Korea",male,2010-02-19
This app have everysong that is papular and it famous,positivo,positivo,0,"devices, choice, care, seamless, service, enjoyable, enjoy, cost","Riyadh, Saudi Arabia",male,2010-02-09
this is a great music app. and also I am using scenes 3 years,positivo,positivo,0,"devices, choice, care, seamless, service, enjoyable, enjoy, cost","Santa Cruz, Bolivia",male,2012-08-07
"Love all kinds of music from 50,60 70 etc :- and finding songs that i knew from older golden years, that I've not heard for quite some years.",positivo,positivo,5,"favourite, trouble, interface, reliable, plans, features, extensive, adfree, massive, time","New York, United States",male,2011-12-11
There are a lot of great playlists already out there!,positivo,positivo,0,"devices, choice, care, seamless, service, enjoyable, enjoy, cost","Bogotá, Colombia",male,2012-06-05
